race_id,horse_number,horse_name,win_prob,win_odds,expected_value,finish_position,bet_amount,payout
202405020102,6,シンガプーラ,0.06,39.3,2.3579999999999997,8,100,0.0
202405020102,13,チュウワダイオウ,0.04,313.0,12.52,9,100,0.0
202405020102,10,アカキチノイレブン,0.05,35.7,1.7850000000000001,10,100,0.0
202405020102,15,インヘリタンスエス,0.05,35.4,1.77,11,100,0.0
202405020102,11,ベイジーニョ,0.05,216.0,10.8,14,100,0.0
202405020102,14,チェリッシュ,0.1,165.1,16.51,15,100,0.0
202405020102,9,ガケップチー,0.08,207.6,16.608,16,100,0.0
202405020103,10,ヒットアンドロール,0.1,58.6,5.86,4,100,0.0
202405020103,16,ラブラドライト,0.06,72.5,4.35,6,100,0.0
202405020103,9,イデアイゴッソウ,0.05,235.6,11.780000000000001,8,100,0.0
202405020103,8,ミヤビモルタル,0.09,44.6,4.014,9,100,0.0
202405020103,6,クーデピンヌ,0.08,362.2,28.976,11,100,0.0
202405020103,3,ビッグロゴスルーフ,0.04,228.1,9.124,12,100,0.0
202405020103,5,ダズリングティアラ,0.14,191.1,26.754,13,100,0.0
202405020103,14,ベストベルシック,0.11,182.6,20.086,14,100,0.0
202405020103,15,イデアパシオン,0.04,394.9,15.796,15,100,0.0
202405020104,6,アミアン,0.08,31.5,2.52,3,100,0.0
202405020104,18,パルファンソオン,0.06,91.9,5.514,6,100,0.0
202405020104,4,ポーラーシュテルン,0.06,464.4,27.863999999999997,7,100,0.0
202405020104,1,ジャジャウマアスク,0.04,228.7,9.148,8,100,0.0
202405020104,16,ワイドマルガリータ,0.03,40.4,1.212,9,100,0.0
202405020104,13,ベルベットハンマー,0.03,171.5,5.145,12,100,0.0
202405020104,9,コミックガール,0.11,429.0,47.19,13,100,0.0
202405020104,14,メタシアター,0.06,558.4,33.504,14,100,0.0
202405020104,17,ニシノプレゼント,0.08,28.0,2.24,15,100,0.0
202405020104,5,ナムラマーヤ,0.1,580.2,58.02000000000001,16,100,0.0
202405020104,12,ビューティビースト,0.02,689.8,13.796,17,100,0.0
202405020104,7,ラヴレボーテ,0.03,324.7,9.741,18,100,0.0
202405020105,4,イグニス,0.04,40.0,1.6,3,100,0.0
202405020105,18,ユウキヒャクバイ,0.05,528.4,26.42,8,100,0.0
202405020105,7,ウォーブルースター,0.04,230.3,9.212000000000002,9,100,0.0
202405020105,9,ゴールデンスロープ,0.05,356.0,17.8,10,100,0.0
202405020105,15,ゴールドミラクル,0.09,99.9,8.991,12,100,0.0
202405020105,14,アモールエテルノ,0.08,15.2,1.216,13,100,0.0
202405020105,17,ダイノハイド,0.13,695.2,90.376,14,100,0.0
202405020105,12,デルマプラクリティ,0.08,462.5,37.0,15,100,0.0
202405020105,2,ヴァスキアン,0.05,675.6,33.78,16,100,0.0
202405020105,8,ショウナンマントル,0.04,315.8,12.632000000000001,17,100,0.0
202405020105,13,ビッグブロック,0.05,469.6,23.480000000000004,18,100,0.0
202405020106,10,アデランテ,0.05,25.7,1.2850000000000001,4,100,0.0
202405020106,4,アンジュグルーヴ,0.08,45.3,3.6239999999999997,5,100,0.0
202405020106,16,ビッグフラワー,0.09,28.9,2.601,9,100,0.0
202405020106,5,エンブレムボム,0.06,155.9,9.354,10,100,0.0
202405020106,9,ルルディルッカ,0.09,394.2,35.477999999999994,11,100,0.0
202405020106,15,カルネヴァーレ,0.08,103.4,8.272,13,100,0.0
202405020106,6,フィリップ,0.12,27.3,3.276,14,100,0.0
202405020106,3,コスモインシスト,0.05,446.2,22.310000000000002,15,100,0.0
202405020106,2,シークレットマター,0.03,41.2,1.236,16,100,0.0
202405020107,10,マーゴットレーヴ,0.07,56.4,3.9480000000000004,7,100,0.0
202405020107,14,ビップソリオ,0.04,45.4,1.816,9,100,0.0
202405020107,11,キセキノエンジェル,0.08,224.4,17.952,11,100,0.0
202405020107,7,スイッチオン,0.08,85.5,6.84,13,100,0.0
202405020107,4,ワンダフルヘヴン,0.06,179.3,10.758000000000001,14,100,0.0
202405020107,5,フェブルウス,0.06,118.1,7.085999999999999,15,100,0.0
202405020108,3,タイセイキューティ,0.13,50.4,6.552,1,100,5040.0
202405020108,5,ラブリアージェ,0.19,12.2,2.318,4,100,0.0
202405020108,6,アラカザーム,0.12,169.8,20.376,9,100,0.0
202405020108,9,ゴーツウキリシマ,0.05,225.6,11.280000000000001,10,100,0.0
202405020109,3,コスモレオナルド,0.08,15.6,1.248,3,100,0.0
202405020109,8,レイデラルース,0.04,28.0,1.12,6,100,0.0
202405020109,2,ショウナンハウル,0.15,56.0,8.4,7,100,0.0
202405020109,4,サツキノジョウ,0.08,73.4,5.872000000000001,10,100,0.0
202405020110,17,ヤマニンデンファレ,0.05,53.5,2.6750000000000003,6,100,0.0
202405020110,18,ミシシッピテソーロ,0.1,25.3,2.5300000000000002,7,100,0.0
202405020110,5,レガトゥス,0.08,41.5,3.3200000000000003,10,100,0.0
202405020110,1,ショウナンアレス,0.05,25.0,1.25,12,100,0.0
202405020110,8,コスモエスパーダ,0.05,299.3,14.965000000000002,13,100,0.0
202405020110,15,ピピオラ,0.11,93.7,10.307,14,100,0.0
202405020110,13,アステロイドベルト,0.05,72.7,3.6350000000000002,15,100,0.0
202405020110,11,ヒルノショパン,0.06,41.7,2.5020000000000002,16,100,0.0
202405020110,12,シュヴェルトライテ,0.05,87.0,4.3500000000000005,17,100,0.0
202405020110,9,クレスコジョケツ,0.02,263.4,5.268,18,100,0.0
202405020111,9,ゴーゴーユタカ,0.06,21.3,1.278,6,100,0.0
202405020111,2,エルバリオ,0.1,37.0,3.7,7,100,0.0
202405020111,15,メイショウウズマサ,0.09,147.6,13.283999999999999,8,100,0.0
202405020111,4,ケイアイシェルビー,0.07,20.4,1.428,9,100,0.0
202405020111,5,ライラボンド,0.05,130.2,6.51,10,100,0.0
202405020111,3,デンコウリジエール,0.08,389.8,31.184,11,100,0.0
202405020111,10,テイエムアトム,0.04,477.6,19.104000000000003,12,100,0.0
202405020111,7,サクセスローレル,0.02,132.5,2.65,13,100,0.0
202405020111,14,サンマルレジェンド,0.11,66.1,7.270999999999999,14,100,0.0
202405020111,1,アルムブラーヴ,0.03,93.6,2.808,15,100,0.0
202405020112,4,ウィンダミア,0.07,27.4,1.9180000000000001,4,100,0.0
202405020112,1,ミラキュラスライト,0.07,33.8,2.366,6,100,0.0
202405020112,10,ホウオウドラッカー,0.08,30.6,2.448,7,100,0.0
202405020112,3,マホロバ,0.06,25.6,1.536,8,100,0.0
202405020112,13,マイネルシトラス,0.08,70.7,5.656000000000001,9,100,0.0
202405020112,6,タリエシン,0.04,65.7,2.628,10,100,0.0
202405020112,9,ワールドコネクター,0.05,112.7,5.635000000000001,12,100,0.0
202405020112,16,ニシノレバンテ,0.05,33.6,1.6800000000000002,14,100,0.0
202405020112,11,テイエムスイスイ,0.03,301.8,9.054,15,100,0.0
202408030101,9,アンリーベイビー,0.06,79.2,4.752,4,100,0.0
202408030101,2,バタフライロック,0.06,155.8,9.348,9,100,0.0
202408030101,7,ルボートン,0.03,47.2,1.416,10,100,0.0
202408030101,10,ワンダーアレグリア,0.11,322.0,35.42,11,100,0.0
202408030101,5,キルケロッソ,0.12,502.5,60.3,12,100,0.0
202408030101,11,ピコリーナ,0.08,97.6,7.808,13,100,0.0
202408030101,16,ラシャンススウリ,0.04,208.5,8.34,14,100,0.0
202408030101,4,タマモオペラ,0.08,127.4,10.192,15,100,0.0
202408030101,13,プレザントウインド,0.09,349.1,31.419,16,100,0.0
202408030102,4,メイショウヘール,0.12,13.2,1.5839999999999999,2,100,0.0
202408030102,3,テイエムゴールドン,0.05,67.5,3.375,5,100,0.0
202408030102,11,サンティヨン,0.04,102.9,4.1160000000000005,6,100,0.0
202408030102,1,ランドシュール,0.02,432.5,8.65,7,100,0.0
202408030102,9,クリノタンザナイト,0.05,956.3,47.815,8,100,0.0
202408030102,6,ユウトザキンパツ,0.08,21.6,1.7280000000000002,9,100,0.0
202408030102,16,プルーフリーダー,0.02,146.6,2.932,10,100,0.0
202408030102,15,スマッシュスルー,0.08,129.4,10.352,11,100,0.0
202408030102,10,ビーチハイボール,0.11,404.9,44.538999999999994,12,100,0.0
202408030102,13,カシノテンダー,0.06,464.1,27.846,13,100,0.0
202408030102,5,ピナーカ,0.05,484.8,24.240000000000002,14,100,0.0
202408030102,7,メイショウムカバキ,0.06,47.6,2.856,15,100,0.0
202408030103,6,ニシノミニョンヌ,0.03,68.4,2.052,6,100,0.0
202408030103,14,ナムライリス,0.02,99.2,1.9840000000000002,7,100,0.0
202408030103,15,ジュエルドパリ,0.07,127.5,8.925,9,100,0.0
202408030103,8,テザリング,0.14,162.9,22.806000000000004,10,100,0.0
202408030103,11,ミクロフィラム,0.05,31.5,1.5750000000000002,13,100,0.0
202408030103,4,ボンウィークエンド,0.05,644.5,32.225,14,100,0.0
202408030103,13,ダイメイオトヒメ,0.05,472.4,23.62,15,100,0.0
202408030103,12,テイエムリベスト,0.06,449.9,26.993999999999996,16,100,0.0
202408030103,5,ディフェリ,0.05,121.9,6.095000000000001,17,100,0.0
202408030103,16,マルモリトマホーク,0.03,586.3,17.589,18,100,0.0
202408030104,11,ダノンウィルヘルム,0.09,17.3,1.557,4,100,0.0
202408030104,5,アルレジャン,0.09,26.2,2.3579999999999997,5,100,0.0
202408030104,7,ショウナンダダン,0.11,52.6,5.7860000000000005,6,100,0.0
202408030104,2,アルマーザアミール,0.1,99.4,9.940000000000001,7,100,0.0
202408030104,6,ヴァーニャ,0.08,193.8,15.504000000000001,9,100,0.0
202408030104,3,ルージュクライト,0.23,53.7,12.351,10,100,0.0
202408030104,8,ビルンバウム,0.06,137.1,8.225999999999999,11,100,0.0
202408030105,3,ゼンダンスカイ,0.11,110.1,12.110999999999999,2,100,0.0
202408030105,6,マッスルバック,0.14,32.5,4.550000000000001,5,100,0.0
202408030105,5,タケノシンセイ,0.08,133.7,10.696,7,100,0.0
202408030105,10,レグロスヴァーグ,0.15,22.4,3.36,9,100,0.0
202408030105,8,カツラノキサノキ,0.08,39.6,3.168,10,100,0.0
202408030106,12,アランヴェリテ,0.05,35.5,1.7750000000000001,3,100,0.0
202408030106,2,トゥルブレンツ,0.05,76.8,3.84,5,100,0.0
202408030106,5,ゴルデールスカー,0.05,72.9,3.6450000000000005,7,100,0.0
202408030106,13,ナムラマイケル,0.02,221.4,4.428,8,100,0.0
202408030106,1,レクランスリール,0.04,175.7,7.028,10,100,0.0
202408030106,4,ルールザウイングス,0.1,505.8,50.580000000000005,11,100,0.0
202408030106,11,コートパルフェ,0.13,100.5,13.065000000000001,12,100,0.0
202408030106,10,ハットリ,0.16,89.6,14.335999999999999,13,100,0.0
202408030107,4,モズアカボス,0.11,10.5,1.155,3,100,0.0
202408030107,13,クリノミニスター,0.11,234.2,25.762,5,100,0.0
202408030107,8,フリークボンバー,0.07,164.8,11.536000000000001,7,100,0.0
202408030107,6,ヘヴンズタイム,0.07,18.9,1.323,10,100,0.0
202408030107,7,イエルバブエナ,0.07,17.6,1.2320000000000002,11,100,0.0
202408030107,3,エクローサ,0.08,429.3,34.344,14,100,0.0
202408030108,1,ピースオブザライフ,0.17,7.4,1.2580000000000002,1,100,740.0
202408030108,6,ノッテルーナ,0.08,38.8,3.1039999999999996,3,100,0.0
202408030108,4,ラブスピール,0.1,29.8,2.9800000000000004,7,100,0.0
202408030108,3,エールミネルヴァ,0.12,26.3,3.156,9,100,0.0
202408030108,7,ピエナパイロ,0.16,31.9,5.104,10,100,0.0
202408030108,9,ヴォードヴィル,0.08,118.1,9.448,11,100,0.0
202408030109,2,スノーブリザード,0.1,22.3,2.23,4,100,0.0
202408030109,3,ゼットスパンキー,0.16,55.8,8.927999999999999,6,100,0.0
202408030109,7,モンディーン,0.17,19.6,3.3320000000000003,7,100,0.0
202408030110,1,メイショウコガシラ,0.08,21.2,1.696,2,100,0.0
202408030110,6,クレメダンジュ,0.06,25.8,1.548,3,100,0.0
202408030110,8,キュールエフウジン,0.13,16.9,2.197,5,100,0.0
202408030110,4,ワセダハーツ,0.09,100.6,9.053999999999998,6,100,0.0
202408030110,10,コンスタンティン,0.05,34.8,1.74,8,100,0.0
202408030110,12,スマラグドス,0.1,26.5,2.6500000000000004,10,100,0.0
202408030110,11,メイショウオキビ,0.08,262.9,21.032,11,100,0.0
202408030110,9,ショウナンライシン,0.06,21.1,1.266,12,100,0.0
202408030111,2,クインズメリッサ,0.08,67.8,5.4239999999999995,3,100,0.0
202408030111,5,ナムラフランク,0.08,21.0,1.68,5,100,0.0
202408030111,4,サトノテンペスト,0.07,16.9,1.183,6,100,0.0
202408030111,10,ゼットレヨン,0.09,32.4,2.916,9,100,0.0
202408030111,8,メイショウテンスイ,0.14,158.7,22.218,10,100,0.0
202408030111,11,ジャスパーゴールド,0.08,239.4,19.152,11,100,0.0
202408030111,12,レッドゲイル,0.05,47.9,2.395,12,100,0.0
202408030111,13,ジャスパープリンス,0.08,289.9,23.192,13,100,0.0
202408030112,6,ナバロン,0.1,251.3,25.130000000000003,4,100,0.0
202408030112,5,ルヴァンノワール,0.1,40.2,4.0200000000000005,6,100,0.0
202408030112,3,ルカン,0.15,21.4,3.2099999999999995,8,100,0.0
202408030112,7,タロントゥーズ,0.07,65.2,4.564000000000001,9,100,0.0
202403010601,9,モノノフノミチ,0.11,37.2,4.0920000000000005,5,100,0.0
202403010601,7,ビップライアン,0.06,85.6,5.135999999999999,6,100,0.0
202403010601,16,サバイバルリベラル,0.1,201.5,20.150000000000002,7,100,0.0
202403010601,4,アウトセイル,0.06,77.6,4.656,8,100,0.0
202403010601,6,グランバイオレット,0.06,101.9,6.114,9,100,0.0
202403010601,12,キュールエカシス,0.12,124.0,14.879999999999999,10,100,0.0
202403010601,1,タイセイタリスマン,0.03,42.4,1.272,12,100,0.0
202403010601,8,ロロスピアー,0.04,404.3,16.172,13,100,0.0
202403010601,11,キリシマジョイナー,0.04,573.4,22.936,14,100,0.0
202403010601,5,リスキリング,0.04,470.3,18.812,16,100,0.0
202403010602,8,サンマルエレガンス,0.11,479.5,52.745,8,100,0.0
202403010602,9,スカイダンスタイム,0.06,352.3,21.137999999999998,9,100,0.0
202403010602,13,ビルマチーク,0.03,806.4,24.192,10,100,0.0
202403010602,14,ビアメントブラスト,0.07,247.2,17.304000000000002,11,100,0.0
202403010602,6,ペアスリール,0.1,222.2,22.22,12,100,0.0
202403010602,16,ルージュロッサ,0.12,44.9,5.388,13,100,0.0
202403010602,15,シルバヴール,0.09,48.3,4.3469999999999995,14,100,0.0
202403010602,2,ハーバービュー,0.05,46.7,2.3350000000000004,15,100,0.0
202403010602,7,ランポレッキオ,0.06,30.3,1.818,16,100,0.0
202403010603,6,キツネノヨメイリ,0.09,67.0,6.029999999999999,3,100,0.0
202403010603,14,ジョードプル,0.04,94.0,3.7600000000000002,6,100,0.0
202403010603,10,ララモンストル,0.09,25.5,2.295,7,100,0.0
202403010603,5,アドマイヤポーシュ,0.08,23.8,1.9040000000000001,8,100,0.0
202403010603,15,グレイトマジック,0.06,96.1,5.765999999999999,10,100,0.0
202403010603,7,キープインマインド,0.07,270.3,18.921000000000003,11,100,0.0
202403010603,3,ジーティーロッソ,0.08,34.9,2.792,12,100,0.0
202403010603,12,アプローチ,0.07,571.3,39.991,13,100,0.0
202403010603,1,シマイ,0.1,125.0,12.5,14,100,0.0
202403010603,8,ブルズアイ,0.07,25.6,1.7920000000000003,15,100,0.0
202403010604,1,パワータイショウ,0.07,187.4,13.118000000000002,1,100,18740.0
202403010604,13,ニシノファンフェア,0.09,31.5,2.835,5,100,0.0
202403010604,4,ジューンヨシツネ,0.08,13.9,1.112,6,100,0.0
202403010604,9,クラウンセト,0.06,95.6,5.736,8,100,0.0
202403010604,6,ビッグスコール,0.16,223.1,35.696,10,100,0.0
202403010604,10,サンライズグリット,0.04,30.1,1.2040000000000002,12,100,0.0
202403010605,15,デアパーディタ,0.06,32.3,1.9379999999999997,1,100,3229.9999999999995
202403010605,7,シーグリント,0.1,29.3,2.93,7,100,0.0
202403010605,12,ミヤビハイジア,0.06,32.9,1.9739999999999998,8,100,0.0
202403010605,9,ミランダアスール,0.05,59.1,2.955,9,100,0.0
202403010605,16,ビキニオンザビーチ,0.07,17.0,1.1900000000000002,10,100,0.0
202403010605,6,シカンスイヨウ,0.08,301.0,24.080000000000002,11,100,0.0
202403010605,5,ダンシングウィズ,0.08,388.3,31.064,12,100,0.0
202403010605,11,シュタイフブリーゼ,0.09,27.7,2.493,13,100,0.0
202403010605,4,コスモラミントン,0.09,73.0,6.569999999999999,14,100,0.0
202403010605,2,ダイシンペルル,0.03,144.9,4.347,15,100,0.0
202403010605,3,オックスブラッド,0.05,22.7,1.135,16,100,0.0
202403010606,9,デイムサンライズ,0.1,13.9,1.3900000000000001,3,100,0.0
202403010606,4,ダノンホダカ,0.03,93.8,2.8139999999999996,4,100,0.0
202403010606,3,アルヴァレス,0.06,112.9,6.774,8,100,0.0
202403010606,6,シュヴァイゲン,0.12,191.0,22.919999999999998,9,100,0.0
202403010606,7,ヒメイチバン,0.09,393.5,35.415,10,100,0.0
202403010606,13,タマモルル,0.13,171.8,22.334000000000003,13,100,0.0
202403010607,12,ルージュエリシア,0.05,30.8,1.54,4,100,0.0
202403010607,8,ナリタマフディー,0.07,59.9,4.1930000000000005,6,100,0.0
202403010607,7,ユッカラン,0.12,17.5,2.1,7,100,0.0
202403010607,9,ミラルージュ,0.05,306.0,15.3,9,100,0.0
202403010607,3,マリリン,0.06,88.0,5.279999999999999,10,100,0.0
202403010607,14,ピクラリーダ,0.1,37.3,3.73,11,100,0.0
202403010607,2,ザハーフェル,0.09,122.2,10.998,12,100,0.0
202403010607,13,リケアオランジュ,0.05,57.8,2.89,13,100,0.0
202403010607,6,ジュエルソング,0.03,274.5,8.235,14,100,0.0
202403010607,11,ホウオウマリアン,0.06,26.0,1.56,15,100,0.0
202403010608,6,レオキー,0.05,34.6,1.7300000000000002,5,100,0.0
202403010608,8,ロンシャンクイーン,0.17,26.7,4.539000000000001,8,100,0.0
202403010608,2,オランジー,0.08,30.0,2.4,9,100,0.0
202403010608,9,ミッキーマカロン,0.11,13.6,1.496,10,100,0.0
202403010608,7,クリニエールグラス,0.13,23.0,2.99,11,100,0.0
202403010608,1,シュテルンロット,0.12,119.7,14.363999999999999,12,100,0.0
202403010609,2,ビッグベルーガ,0.17,9.4,1.598,3,100,0.0
202403010609,3,ペリプルス,0.11,27.1,2.9810000000000003,4,100,0.0
202403010609,9,アオイゴールドワン,0.07,21.4,1.498,8,100,0.0
202403010609,5,レッドヴァジュラ,0.19,10.6,2.014,9,100,0.0
202403010610,2,サンズオブタイム,0.2,31.0,6.2,4,100,0.0
202403010610,5,フェスティヴビーム,0.09,14.4,1.296,7,100,0.0
202403010610,1,マイネルヒッツェ,0.18,129.8,23.364,8,100,0.0
202403010610,10,コスモダークナイト,0.11,45.4,4.994,9,100,0.0
202403010610,6,ウイニングライブ,0.07,166.4,11.648000000000001,10,100,0.0
202403010611,7,ポルタフォルトゥナ,0.05,60.8,3.04,3,100,0.0
202403010611,9,ヨール,0.09,31.2,2.808,5,100,0.0
202403010611,10,ファルヴォーレ,0.04,36.0,1.44,9,100,0.0
202403010611,6,ヒロノゴウカイ,0.08,268.1,21.448000000000004,10,100,0.0
202403010611,16,トリップトゥムーン,0.04,70.0,2.8000000000000003,13,100,0.0
202403010611,13,ラウラーナ,0.1,49.7,4.970000000000001,15,100,0.0
202403010612,1,フロスティクォーツ,0.19,10.2,1.938,4,100,0.0
202403010612,5,メレカリキマカ,0.08,62.4,4.992,5,100,0.0
202403010612,2,クリノフラッグ,0.13,179.9,23.387,8,100,0.0
202403010612,8,ヴェッキオカズマ,0.13,42.2,5.486000000000001,9,100,0.0
202405020201,12,セッカチドラゴン,0.07,18.4,1.288,1,100,1839.9999999999998
202405020201,15,ミラクルジニア,0.08,32.6,2.608,3,100,0.0
202405020201,7,ハクサンマロン,0.12,39.9,4.787999999999999,4,100,0.0
202405020201,4,ヒカルエリザベス,0.06,82.4,4.944,8,100,0.0
202405020201,6,ラヴィデクラ,0.07,337.3,23.611000000000004,10,100,0.0
202405020201,16,ダンガリー,0.08,57.8,4.624,11,100,0.0
202405020201,1,クラート,0.05,78.7,3.9350000000000005,13,100,0.0
202405020201,13,ヤマタケプレーダ,0.08,50.9,4.072,14,100,0.0
202405020201,10,グレイトデザイア,0.09,559.3,50.336999999999996,15,100,0.0
202405020202,14,ロサンゼルス,0.04,68.7,2.748,1,100,6870.0
202405020202,8,フルハートビート,0.09,30.2,2.718,5,100,0.0
202405020202,6,インゼエボニータ,0.09,17.7,1.593,7,100,0.0
202405020202,9,ハツワカ,0.02,193.0,3.86,9,100,0.0
202405020202,5,ソウテンノヒカリ,0.1,154.6,15.46,11,100,0.0
202405020202,11,マジックモーメント,0.11,57.4,6.314,12,100,0.0
202405020202,3,ダブルブラック,0.03,328.3,9.849,13,100,0.0
202405020202,10,リネンニューイヤー,0.02,600.5,12.01,14,100,0.0
202405020202,7,タイキオナード,0.06,132.1,7.925999999999999,15,100,0.0
202405020202,16,セイウンパイオニア,0.12,35.0,4.2,16,100,0.0
202405020203,3,ハニーコム,0.08,14.7,1.176,2,100,0.0
202405020203,7,チャルドーニ,0.11,26.5,2.915,4,100,0.0
202405020203,13,スカイライト,0.06,32.4,1.944,7,100,0.0
202405020203,14,シンボリノエル,0.07,66.2,4.634,8,100,0.0
202405020203,2,セイウンアーテル,0.07,149.3,10.451000000000002,9,100,0.0
202405020203,18,サンウイキョウ,0.05,147.5,7.375,10,100,0.0
202405020203,16,セブンオーシャン,0.04,74.5,2.98,11,100,0.0
202405020203,5,レジーナデッラネラ,0.05,24.9,1.245,12,100,0.0
202405020203,1,グランドフォレスト,0.02,79.1,1.5819999999999999,13,100,0.0
202405020203,10,ジェームズテソーロ,0.08,135.9,10.872,14,100,0.0
202405020203,17,ケイツーレオン,0.05,402.4,20.12,15,100,0.0
202405020203,8,ノーブルレイン,0.06,362.2,21.732,16,100,0.0
202405020203,9,サウザンビースト,0.04,125.1,5.004,17,100,0.0
202405020204,11,サルヴェージワーク,0.09,78.0,7.02,4,100,0.0
202405020204,3,ベレッタ,0.09,13.3,1.197,7,100,0.0
202405020204,2,リアルセンター,0.13,51.0,6.63,8,100,0.0
202405020204,7,エンツォ,0.05,43.1,2.1550000000000002,9,100,0.0
202405020204,10,マルジェラ,0.08,406.3,32.504000000000005,10,100,0.0
202405020205,4,パーセルペーパー,0.03,45.1,1.353,3,100,0.0
202405020205,15,ノリピー,0.09,100.9,9.081,4,100,0.0
202405020205,12,レジーナチェリ,0.04,43.9,1.756,6,100,0.0
202405020205,8,マウリノ,0.04,34.4,1.376,10,100,0.0
202405020205,13,コッレヴェッキオ,0.1,56.0,5.6000000000000005,11,100,0.0
202405020205,11,ドーンコスモ,0.07,264.8,18.536,12,100,0.0
202405020205,14,キッドストン,0.05,57.1,2.8550000000000004,13,100,0.0
202405020205,5,タイキトレコローネ,0.07,299.8,20.986000000000004,14,100,0.0
202405020205,7,ニシノフルール,0.08,354.4,28.352,15,100,0.0
202405020205,16,テアトロ,0.09,493.9,44.45099999999999,16,100,0.0
202405020206,5,アルジェンタージョ,0.05,49.6,2.4800000000000004,3,100,0.0
202405020206,11,オセアエクスプレス,0.11,36.0,3.96,5,100,0.0
202405020206,10,アガシ,0.09,53.7,4.833,6,100,0.0
202405020206,9,メジャーデビュー,0.05,41.9,2.095,7,100,0.0
202405020206,2,キョウエイカンセ,0.06,109.5,6.569999999999999,9,100,0.0
202405020206,13,エイシントルペード,0.12,258.7,31.043999999999997,10,100,0.0
202405020206,12,カラフルメロディー,0.03,53.2,1.596,12,100,0.0
202405020206,4,フェデラルスタイル,0.08,242.0,19.36,14,100,0.0
202405020206,16,カミノカガヤキ,0.07,322.6,22.582000000000004,15,100,0.0
202405020207,10,カリカ,0.06,62.7,3.762,2,100,0.0
202405020207,9,シルヴァティカ,0.07,31.0,2.1700000000000004,3,100,0.0
202405020207,8,シルバーニース,0.09,36.6,3.294,7,100,0.0
202405020207,2,アイベラ,0.08,17.5,1.4000000000000001,8,100,0.0
202405020207,7,レジュークレール,0.11,29.9,3.2889999999999997,9,100,0.0
202405020207,3,マイクロモザイク,0.18,26.3,4.734,11,100,0.0
202405020207,6,アンジュール,0.08,329.9,26.392,12,100,0.0
202405020208,7,ハワイアンタイム,0.13,13.0,1.69,2,100,0.0
202405020208,8,ビジューブリランテ,0.11,11.6,1.276,6,100,0.0
202405020208,1,ラコンタール,0.15,57.7,8.655,7,100,0.0
202405020208,6,フルラインナップ,0.11,51.5,5.665,9,100,0.0
202405020208,10,スピニングマーリン,0.09,244.3,21.987000000000002,10,100,0.0
202405020209,3,ロードディフィート,0.16,44.1,7.056,6,100,0.0
202405020209,9,マイネルトルファン,0.23,18.8,4.324000000000001,7,100,0.0
202405020209,5,ラーテル,0.11,250.8,27.588,8,100,0.0
202405020210,11,コパノニコルソン,0.05,26.7,1.335,1,100,2670.0
202405020210,5,ローズスター,0.09,33.7,3.0330000000000004,5,100,0.0
202405020210,1,アイヴォリードレス,0.07,43.8,3.0660000000000003,8,100,0.0
202405020210,15,タイセイシェダル,0.07,51.1,3.5770000000000004,9,100,0.0
202405020210,4,タイセイジャスパー,0.1,58.1,5.8100000000000005,10,100,0.0
202405020210,3,フォトスフィア,0.1,179.9,17.990000000000002,11,100,0.0
202405020210,12,テイエムランウェイ,0.07,27.8,1.9460000000000002,12,100,0.0
202405020210,14,インヴァリアンス,0.09,63.8,5.741999999999999,13,100,0.0
202405020210,6,ヴァンデリオン,0.08,131.3,10.504000000000001,14,100,0.0
202405020210,7,トーセンアラン,0.08,47.3,3.784,15,100,0.0
202405020211,13,カニキュル,0.14,8.9,1.2460000000000002,3,100,0.0
202405020211,2,ニシノコイゴコロ,0.04,136.5,5.46,8,100,0.0
202405020211,9,サンセットビュー,0.11,63.5,6.985,9,100,0.0
202405020211,12,コンテソレーラ,0.07,146.9,10.283000000000001,10,100,0.0
202405020211,7,コスモディナー,0.02,77.4,1.548,11,100,0.0
202405020211,11,ユキワリザクラ,0.1,24.6,2.4600000000000004,12,100,0.0
202405020211,10,マルコタージュ,0.06,26.7,1.6019999999999999,13,100,0.0
202405020211,5,メアヴィア,0.03,163.0,4.89,14,100,0.0
202405020212,7,フリーフロー,0.08,101.1,8.088,4,100,0.0
202405020212,2,ファイヴレター,0.07,235.5,16.485000000000003,5,100,0.0
202405020212,9,パンテレリア,0.06,18.6,1.116,6,100,0.0
202405020212,3,エイトワン,0.11,83.9,9.229000000000001,7,100,0.0
202405020212,11,サイモンメガライズ,0.08,202.0,16.16,8,100,0.0
202405020212,1,メロウヴォイス,0.18,28.7,5.1659999999999995,9,100,0.0
202405020212,6,フィフティシェビー,0.08,75.2,6.016,10,100,0.0
202405020212,10,サラフィエル,0.03,262.1,7.863,12,100,0.0
202405020212,5,ロードジャスティス,0.08,84.1,6.728,13,100,0.0
202408030201,7,タガノエクレール,0.07,50.3,3.5210000000000004,2,100,0.0
202408030201,9,ニホンピロトッティ,0.11,21.8,2.398,4,100,0.0
202408030201,3,ヤマニンファリダ,0.04,350.8,14.032,5,100,0.0
202408030201,6,フェイマスグラース,0.06,56.0,3.36,7,100,0.0
202408030201,10,シャバツィ,0.1,330.0,33.0,8,100,0.0
202408030201,13,ミリオンジェンヌ,0.07,289.0,20.23,9,100,0.0
202408030201,14,チェルビック,0.06,87.8,5.268,10,100,0.0
202408030201,12,メイショウツバメ,0.03,106.8,3.2039999999999997,11,100,0.0
202408030201,1,シスコスター,0.14,19.1,2.6740000000000004,12,100,0.0
202408030201,4,ラッキーラン,0.09,695.2,62.568000000000005,13,100,0.0
