feature,importance
past_10_passing_order_4_mean,2.6666666666666665
past_5_passing_order_1_median,2.3333333333333335
past_1_margin_seconds_max,2.3333333333333335
avg_finish_last3,2.3333333333333335
past_10_passing_order_1_median,2.3333333333333335
combo_win_rate,2.3333333333333335
win_rate_last3,2.0
fast_track_score_avg,2.0
age,2.0
past_3_last_3f_time_median,2.0
past_10_margin_seconds_median,2.0
past_10_margin_seconds_std,2.0
past_3_finish_position_max,2.0
day_of_meeting,2.0
past_10_finish_position_std,2.0
past_10_passing_order_1_std,1.6666666666666667
past_10_passing_order_4_std,1.6666666666666667
past_5_last_3f_time_max,1.6666666666666667
past_5_finish_position_std,1.6666666666666667
distance_m,1.6666666666666667
past_5_finish_position_max,1.6666666666666667
surface_races,1.6666666666666667
past_10_last_3f_time_max,1.6666666666666667
past_10_last_3f_time_mean,1.6666666666666667
horse_weight_change,1.6666666666666667
past_5_passing_order_4_std,1.3333333333333333
past_10_finish_position_max,1.3333333333333333
past_10_last_3f_time_median,1.3333333333333333
win_rate_last10,1.3333333333333333
venue_avg_finish,1.3333333333333333
heavy_track_score_avg,1.3333333333333333
past_5_margin_seconds_median,1.3333333333333333
trainer_阪神_win_rate,1.3333333333333333
past_5_last_3f_time_median,1.3333333333333333
past_3_passing_order_1_max,1.3333333333333333
past_3_passing_order_1_std,1.3333333333333333
past_3_passing_order_1_median,1.3333333333333333
past_3_passing_order_1_mean,1.3333333333333333
race_month,1.3333333333333333
past_1_passing_order_1_max,1.0
past_10_margin_seconds_max,1.0
past_1_finish_position_median,1.0
past_1_last_3f_time_median,1.0
past_3_margin_seconds_median,1.0
n_leaders,1.0
finish_std_last5,1.0
finish_std_last3,1.0
finish_cv_last10,1.0
past_3_finish_position_std,1.0
past_3_last_3f_time_max,1.0
past_3_passing_order_4_median,1.0
bracket_is_inner,1.0
past_10_last_3f_time_std,0.6666666666666666
jockey_unknown_win_rate,0.6666666666666666
past_10_passing_order_1_max,0.6666666666666666
past_10_passing_order_4_median,0.6666666666666666
dist_races,0.6666666666666666
is_distance_lengthened,0.6666666666666666
past_3_passing_order_4_max,0.6666666666666666
past_5_passing_order_4_median,0.6666666666666666
place_rate_last10,0.6666666666666666
past_5_passing_order_1_std,0.6666666666666666
prev_distance_m,0.6666666666666666
past_1_passing_order_4_max,0.6666666666666666
past_5_passing_order_1_max,0.6666666666666666
past_1_passing_order_1_mean,0.3333333333333333
is_distance_shortened,0.3333333333333333
venue_change,0.3333333333333333
place_rate_last5,0.3333333333333333
round_of_year,0.3333333333333333
past_1_passing_order_4_mean,0.3333333333333333
jockey_marathon_win_rate,0.3333333333333333
past_10_passing_order_4_max,0.3333333333333333
finish_cv_last5,0.3333333333333333
past_3_passing_order_4_std,0.3333333333333333
track_ダート,0.3333333333333333
bias_seasonal_score,0.3333333333333333
past_3_margin_seconds_max,0.3333333333333333
past_3_passing_order_4_mean,0.3333333333333333
past_1_margin_seconds_median,0.3333333333333333
past_5_passing_order_4_max,0.3333333333333333
past_1_last_3f_time_mean,0.3333333333333333
under_valued_score_avg_5,0.0
distance_change,0.0
past_5_margin_seconds_max,0.0
bracket_is_middle,0.0
past_1_passing_order_4_std,0.0
is_trainer_id_changed,0.0
bias_dynamic_score,0.0
is_jockey_id_changed,0.0
is_lone_leader,0.0
is_rest_return,0.0
past_1_passing_order_4_median,0.0
venue_races,0.0
past_5_passing_order_4_mean,0.0
gap_speed_popularity,0.0
past_1_margin_seconds_mean,0.0
track_芝,0.0
year,0.0
corner_loss_avg_5,0.0
past_1_last_3f_time_std,0.0
finish_trend_last5,0.0
past_1_finish_position_std,0.0
surface_change,0.0
past_1_margin_seconds_std,0.0
prev_race_class_val,0.0
past_1_passing_order_1_median,0.0
past_1_passing_order_1_std,0.0
sex_牡,0.0
sex_牝,0.0
sex_セ,0.0
place_rate_last3,0.0
nishida_trend_score,0.0
pci_avg_5,0.0
win_rate_last5,0.0
