feature,importance
past_3_passing_order_1_median,123.49580192565918
past_10_last_3f_time_median,121.48580074310303
past_3_finish_position_median,113.12461948394775
horse_venue_nr,109.96579074859619
combo_races,107.10392999649048
bms_avg_finish,104.04536890983582
trainer_函館_win_rate,103.19922828674316
jockey_中山_win_rate,101.53640270233154
jockey_函館_win_rate,97.26190090179443
jockey_福島_win_rate,95.82230186462402
past_3_passing_order_4_median,95.51850032806396
horse_weight_change,94.36880016326904
past_3_finish_position_std,90.34746932983398
dist_avg_finish,90.14440155029297
past_5_finish_position_max,89.8696985244751
venue_avg_finish,89.39250087738037
place_rate_last10,86.85540008544922
past_1_margin_seconds_max,86.04749965667725
past_3_margin_seconds_mean,85.56079959869385
past_3_last_3f_time_mean,82.76619815826416
avg_finish_last5,79.60621070861816
past_3_passing_order_4_std,79.24439811706543
past_5_passing_order_4_mean,77.84599781036377
past_5_margin_seconds_mean,77.10060024261475
past_5_passing_order_4_median,75.67069911956787
avg_finish_last3,70.05820083618164
past_5_finish_position_std,66.96190071105957
jockey_札幌_win_rate,64.69470119476318
horse_dist_change,64.59409999847412
jockey_unknown_win_rate,63.99069881439209
past_3_passing_order_1_std,63.108999252319336
nicks_win_rate,62.39979934692383
past_3_passing_order_4_max,60.153799057006836
past_10_passing_order_1_std,60.0674991607666
past_10_margin_seconds_max,58.73179078102112
heavy_track_score_avg,57.38659858703613
round_of_year,53.18389892578125
jockey_marathon_win_rate,52.12060070037842
finish_std_last3,51.97990131378174
past_3_margin_seconds_median,51.69539833068848
horse_avg_position_4c,49.969200134277344
finish_std_last5,49.477999687194824
past_10_margin_seconds_median,48.99290084838867
past_3_margin_seconds_std,47.99799919128418
bracket_is_inner,47.65420055389404
trainer_小倉_win_rate,47.585659980773926
distance_change,47.056498527526855
dist_races,46.37979984283447
bias_seasonal_score,43.34179878234863
past_3_passing_order_4_mean,43.14890956878662
past_10_passing_order_4_median,40.87400150299072
past_3_margin_seconds_max,37.54319953918457
venue_races,36.46609973907471
trainer_福島_win_rate,28.732300758361816
past_5_passing_order_4_std,28.42259979248047
past_10_passing_order_1_median,26.878700256347656
past_10_passing_order_1_max,25.336299896240234
past_5_margin_seconds_max,22.163799285888672
past_1_passing_order_4_max,21.653499603271484
age,19.591699600219727
bracket_is_middle,16.66860008239746
day_of_meeting,16.199399948120117
past_3_finish_position_max,16.021799087524414
past_10_passing_order_4_mean,14.290300369262695
past_5_margin_seconds_median,12.283699989318848
is_chaser,5.004449844360352
past_10_passing_order_4_max,1.5673600435256958
escape_x_high_aptitude,0.0
gap_x_escape,0.0
gap_x_closer,0.0
bracket_is_outer,0.0
sex_牡,0.0
is_closer,0.0
race_month,0.0
is_front,0.0
is_escape,0.0
past_3_passing_order_1_max,0.0
closer_x_slow_aptitude,0.0
