feature,importance
finish_std_last5,0.0
finish_std_last3,0.0
finish_std_last10,0.0
finish_cv_last10,0.0
distance_m,0.0
day_of_meeting,0.0
bracket_is_outer,0.0
bracket_is_middle,0.0
bracket_is_inner,0.0
bms_win_rate,0.0
avg_finish_last5,0.0
avg_finish_last3,0.0
avg_finish_last10,0.0
past_10_passing_order_4_std,0.0
past_1_last_3f_time_mean,0.0
past_1_margin_seconds_max,0.0
past_5_finish_position_std,0.0
venue_races,0.0
sex_牡,0.0
round_of_year,0.0
prev_distance_m,0.0
place_rate_last10,0.0
past_5_passing_order_4_median,0.0
past_5_passing_order_4_mean,0.0
past_5_margin_seconds_mean,0.0
past_5_margin_seconds_max,0.0
past_5_last_3f_time_max,0.0
past_5_finish_position_max,0.0
past_1_passing_order_1_max,0.0
past_3_passing_order_4_std,0.0
past_3_passing_order_4_median,0.0
past_3_passing_order_4_max,0.0
past_3_passing_order_1_max,0.0
past_3_margin_seconds_max,0.0
past_3_last_3f_time_mean,0.0
past_3_finish_position_std,0.0
past_3_finish_position_median,0.0
past_3_finish_position_mean,0.0
past_3_finish_position_max,0.0
gap_x_escape,0.0
