year,odds_range,ev_threshold,score_pctl,pop_min,roi,bet_count,hit_count,hit_rate
2023,5-20,0.8,0.6,4,159.13043478260872,23,3,13.043478260869565
2023,5-20,0.8,0.6,5,184.70588235294116,17,2,11.76470588235294
2023,5-20,0.8,0.7,all,26.0,20,1,5.0
2023,5-20,0.8,0.7,3,26.0,20,1,5.0
2023,5-20,0.8,0.7,4,34.66666666666667,15,1,6.666666666666667
2023,5-20,0.8,0.7,5,0.0,10,0,0.0
2023,5-20,0.9,0.4,all,73.72549019607843,153,15,9.803921568627452
2023,5-20,0.9,0.4,3,76.57142857142857,140,14,10.0
2023,5-20,0.9,0.4,4,78.45360824742268,97,9,9.278350515463918
2023,5-20,0.9,0.4,5,49.0625,64,2,3.125
2023,5-20,0.9,0.5,all,80.92105263157896,76,7,9.210526315789473
2023,5-20,0.9,0.5,3,93.18181818181819,66,7,10.606060606060606
2023,5-20,0.9,0.5,4,90.2127659574468,47,4,8.51063829787234
2023,5-20,0.9,0.5,5,98.125,32,2,6.25
2023,5-20,0.9,0.6,all,125.75,40,5,12.5
2023,5-20,0.9,0.6,3,143.71428571428572,35,5,14.285714285714285
2023,5-20,0.9,0.6,4,159.13043478260872,23,3,13.043478260869565
2023,5-20,0.9,0.6,5,184.70588235294116,17,2,11.76470588235294
2023,5-20,0.9,0.7,all,26.0,20,1,5.0
2023,5-20,0.9,0.7,3,26.0,20,1,5.0
2023,5-20,0.9,0.7,4,34.66666666666667,15,1,6.666666666666667
2023,5-20,0.9,0.7,5,0.0,10,0,0.0
2023,5-20,1.0,0.4,all,73.72549019607843,153,15,9.803921568627452
2023,5-20,1.0,0.4,3,76.57142857142857,140,14,10.0
2023,5-20,1.0,0.4,4,78.45360824742268,97,9,9.278350515463918
2023,5-20,1.0,0.4,5,49.0625,64,2,3.125
2023,5-20,1.0,0.5,all,80.92105263157896,76,7,9.210526315789473
2023,5-20,1.0,0.5,3,93.18181818181819,66,7,10.606060606060606
2023,5-20,1.0,0.5,4,90.2127659574468,47,4,8.51063829787234
2023,5-20,1.0,0.5,5,98.125,32,2,6.25
2023,5-20,1.0,0.6,all,125.75,40,5,12.5
2023,5-20,1.0,0.6,3,143.71428571428572,35,5,14.285714285714285
2023,5-20,1.0,0.6,4,159.13043478260872,23,3,13.043478260869565
2023,5-20,1.0,0.6,5,184.70588235294116,17,2,11.76470588235294
2023,5-20,1.0,0.7,all,26.0,20,1,5.0
2023,5-20,1.0,0.7,3,26.0,20,1,5.0
2023,5-20,1.0,0.7,4,34.66666666666667,15,1,6.666666666666667
2023,5-20,1.0,0.7,5,0.0,10,0,0.0
2023,5-20,1.2,0.4,all,73.72549019607843,153,15,9.803921568627452
2023,5-20,1.2,0.4,3,76.57142857142857,140,14,10.0
2023,5-20,1.2,0.4,4,78.45360824742268,97,9,9.278350515463918
2023,5-20,1.2,0.4,5,49.0625,64,2,3.125
2023,5-20,1.2,0.5,all,80.92105263157896,76,7,9.210526315789473
2023,5-20,1.2,0.5,3,93.18181818181819,66,7,10.606060606060606
2023,5-20,1.2,0.5,4,90.2127659574468,47,4,8.51063829787234
2023,5-20,1.2,0.5,5,98.125,32,2,6.25
2023,5-20,1.2,0.6,all,125.75,40,5,12.5
2023,5-20,1.2,0.6,3,143.71428571428572,35,5,14.285714285714285
2023,5-20,1.2,0.6,4,159.13043478260872,23,3,13.043478260869565
2023,5-20,1.2,0.6,5,184.70588235294116,17,2,11.76470588235294
2023,5-20,1.2,0.7,all,26.0,20,1,5.0
2023,5-20,1.2,0.7,3,26.0,20,1,5.0
2023,5-20,1.2,0.7,4,34.66666666666667,15,1,6.666666666666667
2023,5-20,1.2,0.7,5,0.0,10,0,0.0
2023,7-35,0.5,0.4,all,55.64285714285714,140,6,4.285714285714286
2023,7-35,0.5,0.4,3,55.64285714285714,140,6,4.285714285714286
2023,7-35,0.5,0.4,4,57.355371900826434,121,5,4.132231404958678
2023,7-35,0.5,0.4,5,54.84848484848486,99,3,3.0303030303030303
2023,7-35,0.5,0.5,all,65.40983606557377,61,3,4.918032786885246
2023,7-35,0.5,0.5,3,65.40983606557377,61,3,4.918032786885246
2023,7-35,0.5,0.5,4,60.38461538461538,52,2,3.8461538461538463
2023,7-35,0.5,0.5,5,74.76190476190476,42,2,4.761904761904762
2023,7-35,0.5,0.6,all,120.9090909090909,33,3,9.090909090909092
2023,7-35,0.5,0.6,3,120.9090909090909,33,3,9.090909090909092
2023,7-35,0.5,0.6,4,112.14285714285714,28,2,7.142857142857142
2023,7-35,0.5,0.6,5,136.52173913043478,23,2,8.695652173913043
2023,7-35,0.5,0.7,all,0.0,19,0,0.0
2023,7-35,0.5,0.7,3,0.0,19,0,0.0
2023,7-35,0.5,0.7,4,0.0,17,0,0.0
2023,7-35,0.5,0.7,5,0.0,13,0,0.0
2023,7-35,0.6,0.4,all,55.64285714285714,140,6,4.285714285714286
2023,7-35,0.6,0.4,3,55.64285714285714,140,6,4.285714285714286
2023,7-35,0.6,0.4,4,57.355371900826434,121,5,4.132231404958678
2023,7-35,0.6,0.4,5,54.84848484848486,99,3,3.0303030303030303
2023,7-35,0.6,0.5,all,65.40983606557377,61,3,4.918032786885246
2023,7-35,0.6,0.5,3,65.40983606557377,61,3,4.918032786885246
2023,7-35,0.6,0.5,4,60.38461538461538,52,2,3.8461538461538463
2023,7-35,0.6,0.5,5,74.76190476190476,42,2,4.761904761904762
2023,7-35,0.6,0.6,all,120.9090909090909,33,3,9.090909090909092
2023,7-35,0.6,0.6,3,120.9090909090909,33,3,9.090909090909092
2023,7-35,0.6,0.6,4,112.14285714285714,28,2,7.142857142857142
2023,7-35,0.6,0.6,5,136.52173913043478,23,2,8.695652173913043
2023,7-35,0.6,0.7,all,0.0,19,0,0.0
2023,7-35,0.6,0.7,3,0.0,19,0,0.0
2023,7-35,0.6,0.7,4,0.0,17,0,0.0
2023,7-35,0.6,0.7,5,0.0,13,0,0.0
2023,7-35,0.7,0.4,all,55.64285714285714,140,6,4.285714285714286
2023,7-35,0.7,0.4,3,55.64285714285714,140,6,4.285714285714286
2023,7-35,0.7,0.4,4,57.355371900826434,121,5,4.132231404958678
2023,7-35,0.7,0.4,5,54.84848484848486,99,3,3.0303030303030303
2023,7-35,0.7,0.5,all,65.40983606557377,61,3,4.918032786885246
2023,7-35,0.7,0.5,3,65.40983606557377,61,3,4.918032786885246
2023,7-35,0.7,0.5,4,60.38461538461538,52,2,3.8461538461538463
2023,7-35,0.7,0.5,5,74.76190476190476,42,2,4.761904761904762
2023,7-35,0.7,0.6,all,120.9090909090909,33,3,9.090909090909092
2023,7-35,0.7,0.6,3,120.9090909090909,33,3,9.090909090909092
2023,7-35,0.7,0.6,4,112.14285714285714,28,2,7.142857142857142
2023,7-35,0.7,0.6,5,136.52173913043478,23,2,8.695652173913043
2023,7-35,0.7,0.7,all,0.0,19,0,0.0
2023,7-35,0.7,0.7,3,0.0,19,0,0.0
2023,7-35,0.7,0.7,4,0.0,17,0,0.0
2023,7-35,0.7,0.7,5,0.0,13,0,0.0
2023,7-35,0.8,0.4,all,55.64285714285714,140,6,4.285714285714286
2023,7-35,0.8,0.4,3,55.64285714285714,140,6,4.285714285714286
2023,7-35,0.8,0.4,4,57.355371900826434,121,5,4.132231404958678
2023,7-35,0.8,0.4,5,54.84848484848486,99,3,3.0303030303030303
2023,7-35,0.8,0.5,all,65.40983606557377,61,3,4.918032786885246
2023,7-35,0.8,0.5,3,65.40983606557377,61,3,4.918032786885246
2023,7-35,0.8,0.5,4,60.38461538461538,52,2,3.8461538461538463
2023,7-35,0.8,0.5,5,74.76190476190476,42,2,4.761904761904762
2023,7-35,0.8,0.6,all,120.9090909090909,33,3,9.090909090909092
2023,7-35,0.8,0.6,3,120.9090909090909,33,3,9.090909090909092
2023,7-35,0.8,0.6,4,112.14285714285714,28,2,7.142857142857142
2023,7-35,0.8,0.6,5,136.52173913043478,23,2,8.695652173913043
2023,7-35,0.8,0.7,all,0.0,19,0,0.0
2023,7-35,0.8,0.7,3,0.0,19,0,0.0
2023,7-35,0.8,0.7,4,0.0,17,0,0.0
2023,7-35,0.8,0.7,5,0.0,13,0,0.0
2023,7-35,0.9,0.4,all,55.64285714285714,140,6,4.285714285714286
2023,7-35,0.9,0.4,3,55.64285714285714,140,6,4.285714285714286
2023,7-35,0.9,0.4,4,57.355371900826434,121,5,4.132231404958678
2023,7-35,0.9,0.4,5,54.84848484848486,99,3,3.0303030303030303
2023,7-35,0.9,0.5,all,65.40983606557377,61,3,4.918032786885246
2023,7-35,0.9,0.5,3,65.40983606557377,61,3,4.918032786885246
2023,7-35,0.9,0.5,4,60.38461538461538,52,2,3.8461538461538463
2023,7-35,0.9,0.5,5,74.76190476190476,42,2,4.761904761904762
2023,7-35,0.9,0.6,all,120.9090909090909,33,3,9.090909090909092
2023,7-35,0.9,0.6,3,120.9090909090909,33,3,9.090909090909092
2023,7-35,0.9,0.6,4,112.14285714285714,28,2,7.142857142857142
2023,7-35,0.9,0.6,5,136.52173913043478,23,2,8.695652173913043
2023,7-35,0.9,0.7,all,0.0,19,0,0.0
2023,7-35,0.9,0.7,3,0.0,19,0,0.0
2023,7-35,0.9,0.7,4,0.0,17,0,0.0
2023,7-35,0.9,0.7,5,0.0,13,0,0.0
2023,7-35,1.0,0.4,all,55.64285714285714,140,6,4.285714285714286
2023,7-35,1.0,0.4,3,55.64285714285714,140,6,4.285714285714286
2023,7-35,1.0,0.4,4,57.355371900826434,121,5,4.132231404958678
2023,7-35,1.0,0.4,5,54.84848484848486,99,3,3.0303030303030303
2023,7-35,1.0,0.5,all,65.40983606557377,61,3,4.918032786885246
2023,7-35,1.0,0.5,3,65.40983606557377,61,3,4.918032786885246
2023,7-35,1.0,0.5,4,60.38461538461538,52,2,3.8461538461538463
2023,7-35,1.0,0.5,5,74.76190476190476,42,2,4.761904761904762
2023,7-35,1.0,0.6,all,120.9090909090909,33,3,9.090909090909092
2023,7-35,1.0,0.6,3,120.9090909090909,33,3,9.090909090909092
2023,7-35,1.0,0.6,4,112.14285714285714,28,2,7.142857142857142
2023,7-35,1.0,0.6,5,136.52173913043478,23,2,8.695652173913043
2023,7-35,1.0,0.7,all,0.0,19,0,0.0
2023,7-35,1.0,0.7,3,0.0,19,0,0.0
2023,7-35,1.0,0.7,4,0.0,17,0,0.0
2023,7-35,1.0,0.7,5,0.0,13,0,0.0
2023,7-35,1.2,0.4,all,55.64285714285714,140,6,4.285714285714286
2023,7-35,1.2,0.4,3,55.64285714285714,140,6,4.285714285714286
2023,7-35,1.2,0.4,4,57.355371900826434,121,5,4.132231404958678
2023,7-35,1.2,0.4,5,54.84848484848486,99,3,3.0303030303030303
2023,7-35,1.2,0.5,all,65.40983606557377,61,3,4.918032786885246
2023,7-35,1.2,0.5,3,65.40983606557377,61,3,4.918032786885246
2023,7-35,1.2,0.5,4,60.38461538461538,52,2,3.8461538461538463
2023,7-35,1.2,0.5,5,74.76190476190476,42,2,4.761904761904762
2023,7-35,1.2,0.6,all,120.9090909090909,33,3,9.090909090909092
2023,7-35,1.2,0.6,3,120.9090909090909,33,3,9.090909090909092
2023,7-35,1.2,0.6,4,112.14285714285714,28,2,7.142857142857142
2023,7-35,1.2,0.6,5,136.52173913043478,23,2,8.695652173913043
2023,7-35,1.2,0.7,all,0.0,19,0,0.0
2023,7-35,1.2,0.7,3,0.0,19,0,0.0
2023,7-35,1.2,0.7,4,0.0,17,0,0.0
2023,7-35,1.2,0.7,5,0.0,13,0,0.0
2023,8-40,0.5,0.4,all,53.22033898305085,118,4,3.389830508474576
2023,8-40,0.5,0.4,3,53.22033898305085,118,4,3.389830508474576
2023,8-40,0.5,0.4,4,50.27777777777778,108,3,2.7777777777777777
2023,8-40,0.5,0.4,5,54.84848484848486,99,3,3.0303030303030303
2023,8-40,0.5,0.5,all,78.23529411764706,51,3,5.88235294117647
2023,8-40,0.5,0.5,3,78.23529411764706,51,3,5.88235294117647
2023,8-40,0.5,0.5,4,68.26086956521739,46,2,4.3478260869565215
2023,8-40,0.5,0.5,5,74.76190476190476,42,2,4.761904761904762
2023,8-40,0.5,0.6,all,137.58620689655172,29,3,10.344827586206897
2023,8-40,0.5,0.6,3,137.58620689655172,29,3,10.344827586206897
2023,8-40,0.5,0.6,4,120.76923076923076,26,2,7.6923076923076925
2023,8-40,0.5,0.6,5,136.52173913043478,23,2,8.695652173913043
2023,8-40,0.5,0.7,all,0.0,17,0,0.0
2023,8-40,0.5,0.7,3,0.0,17,0,0.0
2023,8-40,0.5,0.7,4,0.0,15,0,0.0
2023,8-40,0.5,0.7,5,0.0,13,0,0.0
2023,8-40,0.6,0.4,all,53.22033898305085,118,4,3.389830508474576
2023,8-40,0.6,0.4,3,53.22033898305085,118,4,3.389830508474576
2023,8-40,0.6,0.4,4,50.27777777777778,108,3,2.7777777777777777
2023,8-40,0.6,0.4,5,54.84848484848486,99,3,3.0303030303030303
2023,8-40,0.6,0.5,all,78.23529411764706,51,3,5.88235294117647
2023,8-40,0.6,0.5,3,78.23529411764706,51,3,5.88235294117647
2023,8-40,0.6,0.5,4,68.26086956521739,46,2,4.3478260869565215
2023,8-40,0.6,0.5,5,74.76190476190476,42,2,4.761904761904762
2023,8-40,0.6,0.6,all,137.58620689655172,29,3,10.344827586206897
2023,8-40,0.6,0.6,3,137.58620689655172,29,3,10.344827586206897
2023,8-40,0.6,0.6,4,120.76923076923076,26,2,7.6923076923076925
2023,8-40,0.6,0.6,5,136.52173913043478,23,2,8.695652173913043
2023,8-40,0.6,0.7,all,0.0,17,0,0.0
2023,8-40,0.6,0.7,3,0.0,17,0,0.0
2023,8-40,0.6,0.7,4,0.0,15,0,0.0
2023,8-40,0.6,0.7,5,0.0,13,0,0.0
2023,8-40,0.7,0.4,all,53.22033898305085,118,4,3.389830508474576
2023,8-40,0.7,0.4,3,53.22033898305085,118,4,3.389830508474576
2023,8-40,0.7,0.4,4,50.27777777777778,108,3,2.7777777777777777
2023,8-40,0.7,0.4,5,54.84848484848486,99,3,3.0303030303030303
2023,8-40,0.7,0.5,all,78.23529411764706,51,3,5.88235294117647
2023,8-40,0.7,0.5,3,78.23529411764706,51,3,5.88235294117647
2023,8-40,0.7,0.5,4,68.26086956521739,46,2,4.3478260869565215
2023,8-40,0.7,0.5,5,74.76190476190476,42,2,4.761904761904762
2023,8-40,0.7,0.6,all,137.58620689655172,29,3,10.344827586206897
2023,8-40,0.7,0.6,3,137.58620689655172,29,3,10.344827586206897
2023,8-40,0.7,0.6,4,120.76923076923076,26,2,7.6923076923076925
2023,8-40,0.7,0.6,5,136.52173913043478,23,2,8.695652173913043
2023,8-40,0.7,0.7,all,0.0,17,0,0.0
2023,8-40,0.7,0.7,3,0.0,17,0,0.0
2023,8-40,0.7,0.7,4,0.0,15,0,0.0
2023,8-40,0.7,0.7,5,0.0,13,0,0.0
2023,8-40,0.8,0.4,all,53.22033898305085,118,4,3.389830508474576
2023,8-40,0.8,0.4,3,53.22033898305085,118,4,3.389830508474576
2023,8-40,0.8,0.4,4,50.27777777777778,108,3,2.7777777777777777
2023,8-40,0.8,0.4,5,54.84848484848486,99,3,3.0303030303030303
2023,8-40,0.8,0.5,all,78.23529411764706,51,3,5.88235294117647
2023,8-40,0.8,0.5,3,78.23529411764706,51,3,5.88235294117647
2023,8-40,0.8,0.5,4,68.26086956521739,46,2,4.3478260869565215
2023,8-40,0.8,0.5,5,74.76190476190476,42,2,4.761904761904762
2023,8-40,0.8,0.6,all,137.58620689655172,29,3,10.344827586206897
2023,8-40,0.8,0.6,3,137.58620689655172,29,3,10.344827586206897
2023,8-40,0.8,0.6,4,120.76923076923076,26,2,7.6923076923076925
2023,8-40,0.8,0.6,5,136.52173913043478,23,2,8.695652173913043
2023,8-40,0.8,0.7,all,0.0,17,0,0.0
2023,8-40,0.8,0.7,3,0.0,17,0,0.0
2023,8-40,0.8,0.7,4,0.0,15,0,0.0
2023,8-40,0.8,0.7,5,0.0,13,0,0.0
2023,8-40,0.9,0.4,all,53.22033898305085,118,4,3.389830508474576
2023,8-40,0.9,0.4,3,53.22033898305085,118,4,3.389830508474576
2023,8-40,0.9,0.4,4,50.27777777777778,108,3,2.7777777777777777
2023,8-40,0.9,0.4,5,54.84848484848486,99,3,3.0303030303030303
2023,8-40,0.9,0.5,all,78.23529411764706,51,3,5.88235294117647
2023,8-40,0.9,0.5,3,78.23529411764706,51,3,5.88235294117647
2023,8-40,0.9,0.5,4,68.26086956521739,46,2,4.3478260869565215
2023,8-40,0.9,0.5,5,74.76190476190476,42,2,4.761904761904762
2023,8-40,0.9,0.6,all,137.58620689655172,29,3,10.344827586206897
2023,8-40,0.9,0.6,3,137.58620689655172,29,3,10.344827586206897
2023,8-40,0.9,0.6,4,120.76923076923076,26,2,7.6923076923076925
2023,8-40,0.9,0.6,5,136.52173913043478,23,2,8.695652173913043
2023,8-40,0.9,0.7,all,0.0,17,0,0.0
2023,8-40,0.9,0.7,3,0.0,17,0,0.0
2023,8-40,0.9,0.7,4,0.0,15,0,0.0
2023,8-40,0.9,0.7,5,0.0,13,0,0.0
2023,8-40,1.0,0.4,all,53.22033898305085,118,4,3.389830508474576
2023,8-40,1.0,0.4,3,53.22033898305085,118,4,3.389830508474576
2023,8-40,1.0,0.4,4,50.27777777777778,108,3,2.7777777777777777
2023,8-40,1.0,0.4,5,54.84848484848486,99,3,3.0303030303030303
2023,8-40,1.0,0.5,all,78.23529411764706,51,3,5.88235294117647
2023,8-40,1.0,0.5,3,78.23529411764706,51,3,5.88235294117647
2023,8-40,1.0,0.5,4,68.26086956521739,46,2,4.3478260869565215
2023,8-40,1.0,0.5,5,74.76190476190476,42,2,4.761904761904762
2023,8-40,1.0,0.6,all,137.58620689655172,29,3,10.344827586206897
2023,8-40,1.0,0.6,3,137.58620689655172,29,3,10.344827586206897
2023,8-40,1.0,0.6,4,120.76923076923076,26,2,7.6923076923076925
2023,8-40,1.0,0.6,5,136.52173913043478,23,2,8.695652173913043
2023,8-40,1.0,0.7,all,0.0,17,0,0.0
2023,8-40,1.0,0.7,3,0.0,17,0,0.0
2023,8-40,1.0,0.7,4,0.0,15,0,0.0
2023,8-40,1.0,0.7,5,0.0,13,0,0.0
2023,8-40,1.2,0.4,all,53.22033898305085,118,4,3.389830508474576
2023,8-40,1.2,0.4,3,53.22033898305085,118,4,3.389830508474576
2023,8-40,1.2,0.4,4,50.27777777777778,108,3,2.7777777777777777
2023,8-40,1.2,0.4,5,54.84848484848486,99,3,3.0303030303030303
2023,8-40,1.2,0.5,all,78.23529411764706,51,3,5.88235294117647
2023,8-40,1.2,0.5,3,78.23529411764706,51,3,5.88235294117647
2023,8-40,1.2,0.5,4,68.26086956521739,46,2,4.3478260869565215
2023,8-40,1.2,0.5,5,74.76190476190476,42,2,4.761904761904762
2023,8-40,1.2,0.6,all,137.58620689655172,29,3,10.344827586206897
2023,8-40,1.2,0.6,3,137.58620689655172,29,3,10.344827586206897
2023,8-40,1.2,0.6,4,120.76923076923076,26,2,7.6923076923076925
2023,8-40,1.2,0.6,5,136.52173913043478,23,2,8.695652173913043
2023,8-40,1.2,0.7,all,0.0,17,0,0.0
2023,8-40,1.2,0.7,3,0.0,17,0,0.0
2023,8-40,1.2,0.7,4,0.0,15,0,0.0
2023,8-40,1.2,0.7,5,0.0,13,0,0.0
2022,5-30,0.5,0.4,all,90.8786610878661,239,27,11.297071129707113
2022,5-30,0.5,0.4,3,88.38862559241704,211,22,10.42654028436019
2022,5-30,0.5,0.4,4,86.27450980392157,153,13,8.49673202614379
2022,5-30,0.5,0.4,5,98.9887640449438,89,7,7.865168539325842
2022,5-30,0.5,0.5,all,98.5263157894737,95,11,11.578947368421053
2022,5-30,0.5,0.5,3,96.82926829268294,82,9,10.975609756097562
2022,5-30,0.5,0.5,4,80.6896551724138,58,4,6.896551724137931
2022,5-30,0.5,0.5,5,122.12121212121212,33,3,9.090909090909092
2022,5-30,0.5,0.6,all,123.88888888888887,36,5,13.88888888888889
2022,5-30,0.5,0.6,3,139.37499999999997,32,5,15.625
2022,5-30,0.5,0.6,4,145.90909090909093,22,3,13.636363636363635
2022,5-30,0.5,0.6,5,182.85714285714286,14,2,14.285714285714285
2022,5-30,0.5,0.7,all,127.49999999999999,16,2,12.5
2022,5-30,0.5,0.7,3,156.92307692307693,13,2,15.384615384615385
2022,5-30,0.5,0.7,4,192.5,8,1,12.5
2022,5-30,0.5,0.7,5,256.6666666666667,6,1,16.666666666666664
2022,5-30,0.6,0.4,all,90.8786610878661,239,27,11.297071129707113
2022,5-30,0.6,0.4,3,88.38862559241704,211,22,10.42654028436019
2022,5-30,0.6,0.4,4,86.27450980392157,153,13,8.49673202614379
2022,5-30,0.6,0.4,5,98.9887640449438,89,7,7.865168539325842
2022,5-30,0.6,0.5,all,98.5263157894737,95,11,11.578947368421053
2022,5-30,0.6,0.5,3,96.82926829268294,82,9,10.975609756097562
2022,5-30,0.6,0.5,4,80.6896551724138,58,4,6.896551724137931
2022,5-30,0.6,0.5,5,122.12121212121212,33,3,9.090909090909092
2022,5-30,0.6,0.6,all,123.88888888888887,36,5,13.88888888888889
2022,5-30,0.6,0.6,3,139.37499999999997,32,5,15.625
2022,5-30,0.6,0.6,4,145.90909090909093,22,3,13.636363636363635
2022,5-30,0.6,0.6,5,182.85714285714286,14,2,14.285714285714285
2022,5-30,0.6,0.7,all,127.49999999999999,16,2,12.5
2022,5-30,0.6,0.7,3,156.92307692307693,13,2,15.384615384615385
2022,5-30,0.6,0.7,4,192.5,8,1,12.5
2022,5-30,0.6,0.7,5,256.6666666666667,6,1,16.666666666666664
2022,5-30,0.7,0.4,all,90.8786610878661,239,27,11.297071129707113
2022,5-30,0.7,0.4,3,88.38862559241704,211,22,10.42654028436019
2022,5-30,0.7,0.4,4,86.27450980392157,153,13,8.49673202614379
2022,5-30,0.7,0.4,5,98.9887640449438,89,7,7.865168539325842
2022,5-30,0.7,0.5,all,98.5263157894737,95,11,11.578947368421053
2022,5-30,0.7,0.5,3,96.82926829268294,82,9,10.975609756097562
2022,5-30,0.7,0.5,4,80.6896551724138,58,4,6.896551724137931
2022,5-30,0.7,0.5,5,122.12121212121212,33,3,9.090909090909092
2022,5-30,0.7,0.6,all,123.88888888888887,36,5,13.88888888888889
2022,5-30,0.7,0.6,3,139.37499999999997,32,5,15.625
2022,5-30,0.7,0.6,4,145.90909090909093,22,3,13.636363636363635
2022,5-30,0.7,0.6,5,182.85714285714286,14,2,14.285714285714285
2022,5-30,0.7,0.7,all,127.49999999999999,16,2,12.5
2022,5-30,0.7,0.7,3,156.92307692307693,13,2,15.384615384615385
2022,5-30,0.7,0.7,4,192.5,8,1,12.5
2022,5-30,0.7,0.7,5,256.6666666666667,6,1,16.666666666666664
2022,5-30,0.8,0.4,all,90.8786610878661,239,27,11.297071129707113
2022,5-30,0.8,0.4,3,88.38862559241704,211,22,10.42654028436019
2022,5-30,0.8,0.4,4,86.27450980392157,153,13,8.49673202614379
2022,5-30,0.8,0.4,5,98.9887640449438,89,7,7.865168539325842
2022,5-30,0.8,0.5,all,98.5263157894737,95,11,11.578947368421053
2022,5-30,0.8,0.5,3,96.82926829268294,82,9,10.975609756097562
2022,5-30,0.8,0.5,4,80.6896551724138,58,4,6.896551724137931
2022,5-30,0.8,0.5,5,122.12121212121212,33,3,9.090909090909092
2022,5-30,0.8,0.6,all,123.88888888888887,36,5,13.88888888888889
2022,5-30,0.8,0.6,3,139.37499999999997,32,5,15.625
2022,5-30,0.8,0.6,4,145.90909090909093,22,3,13.636363636363635
2022,5-30,0.8,0.6,5,182.85714285714286,14,2,14.285714285714285
2022,5-30,0.8,0.7,all,127.49999999999999,16,2,12.5
2022,5-30,0.8,0.7,3,156.92307692307693,13,2,15.384615384615385
2022,5-30,0.8,0.7,4,192.5,8,1,12.5
2022,5-30,0.8,0.7,5,256.6666666666667,6,1,16.666666666666664
2022,5-30,0.9,0.4,all,90.8786610878661,239,27,11.297071129707113
2022,5-30,0.9,0.4,3,88.38862559241704,211,22,10.42654028436019
2022,5-30,0.9,0.4,4,86.27450980392157,153,13,8.49673202614379
2022,5-30,0.9,0.4,5,98.9887640449438,89,7,7.865168539325842
2022,5-30,0.9,0.5,all,98.5263157894737,95,11,11.578947368421053
2022,5-30,0.9,0.5,3,96.82926829268294,82,9,10.975609756097562
2022,5-30,0.9,0.5,4,80.6896551724138,58,4,6.896551724137931
2022,5-30,0.9,0.5,5,122.12121212121212,33,3,9.090909090909092
2022,5-30,0.9,0.6,all,123.88888888888887,36,5,13.88888888888889
2022,5-30,0.9,0.6,3,139.37499999999997,32,5,15.625
2022,5-30,0.9,0.6,4,145.90909090909093,22,3,13.636363636363635
2022,5-30,0.9,0.6,5,182.85714285714286,14,2,14.285714285714285
2022,5-30,0.9,0.7,all,127.49999999999999,16,2,12.5
2022,5-30,0.9,0.7,3,156.92307692307693,13,2,15.384615384615385
2022,5-30,0.9,0.7,4,192.5,8,1,12.5
2022,5-30,0.9,0.7,5,256.6666666666667,6,1,16.666666666666664
2022,5-30,1.0,0.4,all,90.8786610878661,239,27,11.297071129707113
2022,5-30,1.0,0.4,3,88.38862559241704,211,22,10.42654028436019
2022,5-30,1.0,0.4,4,86.27450980392157,153,13,8.49673202614379
2022,5-30,1.0,0.4,5,98.9887640449438,89,7,7.865168539325842
2022,5-30,1.0,0.5,all,98.5263157894737,95,11,11.578947368421053
2022,5-30,1.0,0.5,3,96.82926829268294,82,9,10.975609756097562
2022,5-30,1.0,0.5,4,80.6896551724138,58,4,6.896551724137931
2022,5-30,1.0,0.5,5,122.12121212121212,33,3,9.090909090909092
2022,5-30,1.0,0.6,all,123.88888888888887,36,5,13.88888888888889
2022,5-30,1.0,0.6,3,139.37499999999997,32,5,15.625
2022,5-30,1.0,0.6,4,145.90909090909093,22,3,13.636363636363635
2022,5-30,1.0,0.6,5,182.85714285714286,14,2,14.285714285714285
2022,5-30,1.0,0.7,all,127.49999999999999,16,2,12.5
2022,5-30,1.0,0.7,3,156.92307692307693,13,2,15.384615384615385
2022,5-30,1.0,0.7,4,192.5,8,1,12.5
2022,5-30,1.0,0.7,5,256.6666666666667,6,1,16.666666666666664
2022,5-30,1.2,0.4,all,90.8786610878661,239,27,11.297071129707113
2022,5-30,1.2,0.4,3,88.38862559241704,211,22,10.42654028436019
2022,5-30,1.2,0.4,4,86.27450980392157,153,13,8.49673202614379
2022,5-30,1.2,0.4,5,98.9887640449438,89,7,7.865168539325842
2022,5-30,1.2,0.5,all,98.5263157894737,95,11,11.578947368421053
2022,5-30,1.2,0.5,3,96.82926829268294,82,9,10.975609756097562
2022,5-30,1.2,0.5,4,80.6896551724138,58,4,6.896551724137931
2022,5-30,1.2,0.5,5,122.12121212121212,33,3,9.090909090909092
2022,5-30,1.2,0.6,all,123.88888888888887,36,5,13.88888888888889
2022,5-30,1.2,0.6,3,139.37499999999997,32,5,15.625
2022,5-30,1.2,0.6,4,145.90909090909093,22,3,13.636363636363635
2022,5-30,1.2,0.6,5,182.85714285714286,14,2,14.285714285714285
2022,5-30,1.2,0.7,all,127.49999999999999,16,2,12.5
2022,5-30,1.2,0.7,3,156.92307692307693,13,2,15.384615384615385
2022,5-30,1.2,0.7,4,192.5,8,1,12.5
2022,5-30,1.2,0.7,5,256.6666666666667,6,1,16.666666666666664
2022,5-50,0.5,0.4,all,83.53846153846153,260,27,10.384615384615385
2022,5-50,0.5,0.4,3,80.38793103448275,232,22,9.482758620689655
2022,5-50,0.5,0.4,4,75.86206896551724,174,13,7.471264367816093
2022,5-50,0.5,0.4,5,80.0909090909091,110,7,6.363636363636363
2022,5-50,0.5,0.5,all,90.00000000000001,104,11,10.576923076923077
