threshold,roi,hit_rate,bet_count,avg_odds_hit,year
3.2999999999999994,53.73390557939914,2.1459227467811157,233,25.04,2024
3.3999999999999995,56.14349775784754,2.242152466367713,223,25.04,2024
3.499999999999999,58.504672897196265,2.336448598130841,214,25.04,2024
0.5,77.5940170940171,13.803418803418804,2340,5.630650154798761,2025
0.6,78.13186813186812,12.337662337662337,2002,6.344939271255061,2025
0.7,75.8997722095672,10.82004555808656,1756,7.014736842105264,2025
0.7999999999999999,78.92338177014531,10.23778071334214,1514,7.709032258064517,2025
0.8999999999999999,78.59479553903344,9.368029739776953,1345,8.38968253968254,2025
0.9999999999999999,80.34982935153585,8.617747440273039,1172,9.323762376237624,2025
1.0999999999999999,80.74038461538461,7.788461538461538,1040,10.366666666666667,2025
1.1999999999999997,85.00539374325781,7.659115426105717,927,11.098591549295778,2025
1.2999999999999998,85.51312649164679,7.279236276849642,838,11.747540983606559,2025
1.4,83.18181818181817,6.493506493506493,770,12.810000000000002,2025
1.4999999999999998,83.36734693877551,6.2682215743440235,686,13.300000000000002,2025
1.5999999999999996,87.46105919003115,6.386292834890965,642,13.695121951219512,2025
1.6999999999999997,83.013698630137,5.650684931506849,584,14.690909090909091,2025
1.7999999999999998,81.6448598130841,4.859813084112149,535,16.799999999999997,2025
1.8999999999999997,84.31411530815109,4.970178926441352,503,16.964,2025
1.9999999999999996,77.97849462365592,4.301075268817205,465,18.13,2025
2.0999999999999996,77.51693002257336,4.063205417607223,443,19.077777777777776,2025
2.1999999999999997,79.38725490196077,3.9215686274509802,408,20.24375,2025
2.3,72.74406332453826,3.430079155672823,379,21.207692307692305,2025
2.3999999999999995,76.58333333333333,3.6111111111111107,360,21.207692307692305,2025
2.4999999999999996,72.6608187134503,3.216374269005848,342,22.59090909090909,2025
2.5999999999999996,78.39116719242902,3.4700315457413247,317,22.59090909090909,2025
2.6999999999999993,63.48993288590604,2.684563758389262,298,23.65,2025
2.7999999999999994,66.15384615384615,2.797202797202797,286,23.65,2025
2.8999999999999995,58.921933085501855,2.6022304832713754,269,22.642857142857142,2025
2.9999999999999996,53.03501945525292,1.9455252918287937,257,27.26,2025
3.0999999999999996,53.539094650205755,1.646090534979424,243,32.525,2025
3.1999999999999993,56.07758620689655,1.7241379310344827,232,32.525,2025
3.2999999999999994,58.6036036036036,1.8018018018018018,222,32.525,2025
3.3999999999999995,63.155339805825236,1.9417475728155338,206,32.525,2025
3.499999999999999,64.0886699507389,1.9704433497536946,203,32.525,2025
