threshold,roi,hit_rate,bet_count,avg_prob,avg_odds,model,year
3.6999999999999993,61.09347442680776,2.9982363315696645,567,0.30132445413130515,51.0273368606702,マーケットニュートラル,2023
3.7999999999999994,63.09653916211293,3.096539162112933,549,0.30152414604295014,52.23515482695811,マーケットニュートラル,2023
3.8999999999999995,64.38661710037175,3.1598513011152414,538,0.3001291274048846,53.06747211895911,マーケットニュートラル,2023
3.999999999999999,67.13178294573643,3.2945736434108532,516,0.2981130054313417,54.787209302325586,マーケットニュートラル,2023
0.5,77.06011960969468,20.018885741265343,3177,0.33729913168504566,13.576392823418319,マーケットニュートラル,2024
0.6,78.27677977378576,19.560878243512974,3006,0.3425327537664211,14.187391882900865,マーケットニュートラル,2024
0.7,78.56384860275911,18.6062964273081,2827,0.34574747400862027,14.913724796604173,マーケットニュートラル,2024
0.7999999999999999,76.6248097412481,17.161339421613395,2628,0.3485092387766222,15.808219178082192,マーケットニュートラル,2024
0.8999999999999999,77.5962325962326,16.216216216216218,2442,0.3490164621949963,16.77776412776413,マーケットニュートラル,2024
0.9999999999999999,77.02184574230941,14.75702184574231,2243,0.3492219578370346,17.969103878733836,マーケットニュートラル,2024
1.0999999999999999,75.97315436241612,13.758389261744966,2086,0.3494633216950823,19.045206136145733,マーケットニュートラル,2024
1.1999999999999997,76.13907628437985,12.869745718733782,1927,0.3490376753454839,20.294966268811624,マーケットニュートラル,2024
1.2999999999999998,75.56113902847571,12.004466778336125,1791,0.3477412316208209,21.51697375767727,マーケットニュートラル,2024
1.4,74.95215311004785,11.064593301435407,1672,0.34731627128449594,22.71764354066986,マーケットニュートラル,2024
1.4999999999999998,74.45292620865139,10.49618320610687,1572,0.34537578427814963,23.88594147582697,マーケットニュートラル,2024
1.5999999999999996,74.20694349897889,9.938733832539143,1469,0.34521397466699894,25.1716814159292,マーケットニュートラル,2024
1.6999999999999997,72.32916972814107,9.037472446730344,1361,0.34318807299235726,26.764070536370316,マーケットニュートラル,2024
1.7999999999999998,72.76131045241809,8.814352574102964,1282,0.3426845088059007,28.043603744149767,マーケットニュートラル,2024
1.8999999999999997,72.71004942339374,8.319604612850082,1214,0.34155548259818236,29.270098846787473,マーケットニュートラル,2024
1.9999999999999996,72.4608695652174,7.82608695652174,1150,0.3398826936835286,30.54791304347826,マーケットニュートラル,2024
2.0999999999999996,70.8265213442325,7.084468664850137,1101,0.3371181398806742,31.64187102633969,マーケットニュートラル,2024
