threshold,roi,hit_rate,bet_count,avg_odds_hit,model,year
0.8999999999999999,82.37819025522042,17.053364269141532,3448,4.8328231292517,V4.4_Residual（穴馬検出型）,2024
0.9999999999999999,82.28504809093559,16.700670358496065,3431,4.929319371727749,V4.4_Residual（穴馬検出型）,2024
1.0999999999999999,82.3646473514779,16.56423763535265,3417,4.974734982332155,V4.4_Residual（穴馬検出型）,2024
1.1999999999999997,82.32791728212703,16.129985228951256,3385,5.106410256410257,V4.4_Residual（穴馬検出型）,2024
1.2999999999999998,82.39760837070253,15.724962630792227,3345,5.242395437262357,V4.4_Residual（穴馬検出型）,2024
1.4,82.38456865127584,15.157958687727824,3292,5.437675350701402,V4.4_Residual（穴馬検出型）,2024
1.4999999999999998,82.56410256410255,14.704973741118318,3237,5.617436974789916,V4.4_Residual（穴馬検出型）,2024
1.5999999999999996,82.71783579742058,14.249764076753696,3179,5.807726269315673,V4.4_Residual（穴馬検出型）,2024
1.6999999999999997,82.6621708413616,13.615928066795119,3114,6.074056603773586,V4.4_Residual（穴馬検出型）,2024
1.7999999999999998,82.73883273557222,13.270296706879686,3067,6.238083538083537,V4.4_Residual（穴馬検出型）,2024
1.8999999999999997,82.66533732136922,12.761714855433699,3009,6.480989583333333,V4.4_Residual（穴馬検出型）,2024
1.9999999999999996,82.88416075650117,12.495778453225261,2961,6.636486486486486,V4.4_Residual（穴馬検出型）,2024
2.0999999999999996,82.68553676216777,11.977908180876769,2897,6.906916426512968,V4.4_Residual（穴馬検出型）,2024
2.1999999999999997,82.47716092761772,11.560084328882644,2846,7.138601823708206,V4.4_Residual（穴馬検出型）,2024
2.3,82.88123430211698,11.302475780409042,2787,7.337142857142856,V4.4_Residual（穴馬検出型）,2024
2.3999999999999995,83.30047462577585,11.13545089448704,2739,7.484918032786886,V4.4_Residual（穴馬検出型）,2024
2.4999999999999996,83.74253731343285,10.895522388059701,2680,7.685958904109589,V4.4_Residual（穴馬検出型）,2024
2.5999999999999996,84.33052792654934,10.673297628156082,2614,7.901075268817205,V4.4_Residual（穴馬検出型）,2024
2.6999999999999993,84.8009367681499,10.49960967993755,2562,8.076579925650556,V4.4_Residual（穴馬検出型）,2024
2.7999999999999994,85.33598409542743,10.377733598409543,2515,8.222988505747125,V4.4_Residual（穴馬検出型）,2024
2.8999999999999995,85.47822547822547,10.093610093610094,2457,8.468548387096773,V4.4_Residual（穴馬検出型）,2024
2.9999999999999996,85.81803005008346,9.84974958263773,2396,8.71271186440678,V4.4_Residual（穴馬検出型）,2024
3.0999999999999996,85.39614561027837,9.379014989293362,2335,9.105022831050228,V4.4_Residual（穴馬検出型）,2024
3.1999999999999993,85.2170100832968,9.031126698816308,2281,9.435922330097085,V4.4_Residual（穴馬検出型）,2024
3.2999999999999994,86.41416405199462,9.054235768713582,2231,9.544059405940594,V4.4_Residual（穴馬検出型）,2024
3.3999999999999995,85.8508691674291,8.645928636779505,2186,9.929629629629629,V4.4_Residual（穴馬検出型）,2024
3.499999999999999,85.10747663551402,8.224299065420562,2140,10.348295454545456,V4.4_Residual（穴馬検出型）,2024
3.599999999999999,85.25107604017215,7.986609277857484,2091,10.674251497005988,V4.4_Residual（穴馬検出型）,2024
3.6999999999999993,84.78790833739637,7.654802535348611,2051,11.07643312101911,V4.4_Residual（穴馬検出型）,2024
3.7999999999999994,85.29324055666004,7.5546719681908545,2012,11.290131578947367,V4.4_Residual（穴馬検出型）,2024
3.8999999999999995,85.6398583712696,7.435508345978755,1977,11.517687074829931,V4.4_Residual（穴馬検出型）,2024
3.999999999999999,86.52620760534428,7.451181911613566,1946,11.612413793103448,V4.4_Residual（穴馬検出型）,2024
0.5,82.33845262242828,20.19704433497537,3451,4.0767575322812055,Ensemble,2024
0.6,82.2888044431453,19.701841566793334,3421,4.1767062314540055,Ensemble,2024
0.7,82.50594530321045,19.14387633769322,3364,4.309782608695652,Ensemble,2024
0.7999999999999999,82.38719512195122,18.20121951219512,3280,4.5264656616415415,Ensemble,2024
0.8999999999999999,82.5133689839572,17.301038062283737,3179,4.769272727272728,Ensemble,2024
0.9999999999999999,82.96931705707688,16.2322665786869,3031,5.111382113821138,Ensemble,2024
