feature,importance
jockey_sprint_win_rate,0.0
avg_finish_last3,0.0
avg_finish_last5,0.0
bias_dynamic_score,0.0
is_trainer_id_changed,0.0
is_rest_return,0.0
is_lone_leader,0.0
bias_seasonal_score,0.0
is_distance_shortened,0.0
bracket_is_outer,0.0
is_distance_lengthened,0.0
combo_win_rate,0.0
horse_weight_change,0.0
finish_std_last5,0.0
finish_std_last3,0.0
finish_std_last10,0.0
bracket_is_middle,0.0
finish_cv_last5,0.0
combo_avg_finish,0.0
finish_cv_last3,0.0
bracket_is_inner,0.0
past_10_passing_order_4_max,0.0
past_10_last_3f_time_median,0.0
past_10_passing_order_1_mean,0.0
past_1_finish_position_std,0.0
past_1_last_3f_time_mean,0.0
past_5_passing_order_1_mean,0.0
past_5_passing_order_1_max,0.0
past_1_last_3f_time_median,0.0
past_5_last_3f_time_median,0.0
past_5_last_3f_time_mean,0.0
past_1_last_3f_time_std,0.0
past_1_passing_order_1_median,0.0
past_5_finish_position_max,0.0
past_1_passing_order_1_std,0.0
past_3_passing_order_4_median,0.0
past_1_passing_order_4_mean,0.0
past_1_passing_order_4_median,0.0
past_1_passing_order_4_std,0.0
past_5_passing_order_4_median,0.0
past_5_passing_order_4_std,0.0
place_rate_last10,0.0
track_ダート,0.0
win_rate_last5,0.0
win_rate_last3,0.0
win_rate_last10,0.0
past_3_finish_position_max,0.0
venue_change,0.0
past_10_passing_order_4_mean,0.0
past_10_passing_order_4_median,0.0
place_rate_last5,0.0
surface_change,0.0
past_1_finish_position_mean,0.0
sex_牡,0.0
sex_牝,0.0
sex_セ,0.0
race_month,0.0
age,0.0
