race_id,year,n_horses,odds_mean,odds_cv,top1_horse,top1_prob,top1_odds,top1_finish,top1_hit,top1_payout,top2_horse,top2_prob,top2_odds,top2_finish,winner_horse,winner_pred_rank,winner_pred_prob,winner_odds,prob_gap_1_2
202302020206,2023,14,34.378571428571426,1.1760299079295025,2,0.1782760739107331,40.7,12,False,0.0,8,0.0845904864756397,13.2,5,11,11,0.020375500641143643,13.3,0.0936855874350934
202302020208,2023,13,58.98461538461538,1.2368792395018169,4,0.07412259476454788,2.4,2,False,0.0,5,0.06075073405970306,2.4,1,5,2,0.06075073405970306,2.4,0.01337186070484482
202302020210,2023,9,14.61111111111111,0.911246220445412,8,0.3210567389226845,5.1,5,False,0.0,6,0.15518021363236154,3.3,1,6,2,0.15518021363236154,3.3,0.16587652529032296
202302020211,2023,16,87.75000000000001,1.0830566824971837,15,0.06695515724615056,2.4,2,False,0.0,4,0.05768945237293478,15.5,11,2,3,0.05082535984445241,2.8,0.009265704873215777
202302020301,2023,7,37.4,1.6295148112898947,5,0.31987751899867944,3.8,1,True,380.0,4,0.1928540654974452,24.7,7,5,1,0.31987751899867944,3.8,0.12702345350123426
202302020303,2023,14,53.33571428571429,1.54938953097715,11,0.25292995105913524,4.2,4,False,0.0,1,0.11921668116562298,6.9,6,12,9,0.02443896810481646,12.3,0.13371326989351226
202302020306,2023,13,61.05384615384616,1.448623666787843,6,0.18047583818283353,10.8,6,False,0.0,4,0.12985510842208683,14.4,4,8,5,0.06358709931004072,2.5,0.05062072976074669
202302020309,2023,10,38.650000000000006,1.8258435013757552,1,0.1354716331493752,2.5,4,False,0.0,10,0.0801241529226357,10.5,8,6,8,0.034596864839637885,39.5,0.05534748022673949
202302020310,2023,9,24.87777777777778,1.3009423776256817,3,0.11801767784266856,2.1,3,False,0.0,9,0.10777934892310546,3.7,1,9,2,0.10777934892310546,3.7,0.010238328919563097
202302020312,2023,11,30.45454545454546,1.1207240046049072,10,0.16632074792755575,3.3,3,False,0.0,7,0.08048206031438764,35.7,6,5,4,0.07065948311296574,7.6,0.08583868761316811
202302020404,2023,16,67.6875,1.4870899103086397,3,0.2778786573184414,2.5,2,False,0.0,11,0.12631938931864242,12.6,15,6,16,0.0021194912123392753,3.5,0.151559267999799
202302020406,2023,12,65.75,1.4920188736308664,1,0.21726357073287045,3.9,1,True,390.0,8,0.18142883238094745,3.3,5,1,1,0.21726357073287045,3.9,0.035834738351922996
202302020408,2023,11,35.39090909090909,0.9429059795980632,7,0.2561530882443244,3.1,3,False,0.0,11,0.20873916566852893,9.5,7,5,8,0.03348916735429045,1.9,0.04741392257579549
202302020410,2023,10,45.61,1.5693981462072213,9,0.19213217597340398,3.1,3,False,0.0,6,0.1513715011143212,3.2,2,5,4,0.05638542059270483,9.1,0.040760674859082774
202302020411,2023,14,47.36428571428571,1.5702714347160631,4,0.12746182488153784,11.3,10,False,0.0,13,0.12311128890598837,5.6,9,12,9,0.03924613592123637,17.0,0.004350535975549477
202302020412,2023,11,26.799999999999997,1.273042244399549,4,0.07843531530905022,3.2,10,False,0.0,1,0.07348106320606468,4.6,7,11,7,0.025963197426133545,3.9,0.004954252102985543
202302020501,2023,9,37.477777777777774,1.2296228586754157,4,0.1265983120893554,36.6,6,False,0.0,3,0.11212420278873637,63.7,9,1,4,0.09030842779957529,4.9,0.014474109300619029
202302020503,2023,16,55.51875,2.266668108857729,10,0.23393740196176702,28.3,11,False,0.0,11,0.17886066577111406,22.7,4,2,10,0.026767913182140248,19.5,0.05507673619065295
202302020505,2023,8,18.3125,1.0232896658969275,3,0.23381025247070844,2.9,3,False,0.0,1,0.11786725089871257,13.4,7,2,6,0.028871366240112353,8.2,0.11594300157199587
202302020507,2023,11,21.327272727272724,1.3876298681319321,10,0.061921285492347426,5.1,1,True,509.99999999999994,4,0.04799643319763957,8.2,2,10,1,0.061921285492347426,5.1,0.013924852294707857
202302020508,2023,14,38.778571428571425,1.4274997290623062,5,0.11591417112288716,6.6,12,False,0.0,3,0.10060045793143887,18.5,14,7,5,0.05468687259013272,4.7,0.01531371319144828
202302020510,2023,14,48.29285714285715,1.117580444558042,9,0.1292587399494802,2.7,3,False,0.0,2,0.09687068481694223,17.9,7,12,8,0.04532430678295592,12.8,0.032388055132537966
202302020511,2023,15,28.0,0.834031534525578,6,0.2432997975628116,5.7,6,False,0.0,10,0.11030809261554304,39.7,9,15,4,0.07255401553695941,29.8,0.13299170494726853
202302020601,2023,16,92.75,1.1375031312835313,4,0.19147188692929903,9.5,8,False,0.0,6,0.185846026928176,12.9,3,14,8,0.07524597677589638,3.1,0.005625860001123029
202302020603,2023,16,42.95,1.1759174958996574,3,0.1648909438172808,23.2,8,False,0.0,5,0.12545668277875535,5.5,3,7,14,0.006793269438377889,4.1,0.03943426103852546
202302020606,2023,12,33.15,1.1858510732666006,9,0.25333807204864806,2.2,1,True,220.00000000000003,7,0.13999931257313109,16.8,10,9,1,0.25333807204864806,2.2,0.11333875947551697
202302020608,2023,13,52.26153846153846,1.4289964349183246,11,0.16061441256647996,6.1,7,False,0.0,10,0.14078704609907533,6.5,9,7,7,0.07159976402630407,12.2,0.019827366467404628
202302020609,2023,14,41.935714285714276,1.0810210709866515,14,0.0985358066165151,9.6,5,False,0.0,2,0.09248183445133311,1.8,3,9,3,0.07780249050709466,43.0,0.006053972165181998
202302020611,2023,16,23.950000000000003,0.7343770131096059,9,0.23791977710356452,4.1,1,True,409.99999999999994,5,0.10112948748367588,28.4,11,9,1,0.23791977710356452,4.1,0.13679028961988865
202302020612,2023,13,25.499999999999996,1.1155099393140548,1,0.35239441773975383,9.6,10,False,0.0,2,0.2283061080359581,4.5,4,9,3,0.11428167255270023,7.7,0.12408830970379572
202303010102,2023,16,99.3875,1.4979653689928571,13,0.0944993129664246,5.5,11,False,0.0,2,0.08458792713713026,14.7,4,14,6,0.04499139304486887,11.3,0.009911385829294336
202303010107,2023,16,52.55,1.3638820723522274,4,0.1259625764392197,14.4,2,False,0.0,2,0.08362028646037249,7.2,3,3,4,0.05769329824579044,6.6,0.04234228997884722
202303010109,2023,11,14.854545454545455,1.052207117460462,10,0.1781818491944781,37.9,10,False,0.0,1,0.10236370857890406,3.7,1,1,2,0.10236370857890406,3.7,0.07581814061557404
202303010110,2023,16,59.35,1.2716776105496035,12,0.09431630030436422,2.4,13,False,0.0,9,0.08902289922713569,5.4,6,6,4,0.061896802841453075,14.4,0.005293401077228532
202303010112,2023,16,41.83125,1.1721939431270387,2,0.055257422341017486,3.6,2,False,0.0,4,0.048442560490533554,4.6,1,4,2,0.048442560490533554,4.6,0.006814861850483932
202303010202,2023,16,80.275,1.6305956796814765,15,0.1724910725028337,4.9,2,False,0.0,4,0.04322120522589044,96.8,15,6,3,0.040424504315425804,4.0,0.12926986727694326
202303010205,2023,16,46.275000000000006,1.1079278351323099,14,0.09984006611165465,7.3,7,False,0.0,11,0.05842154755030155,3.1,6,5,3,0.053071390105278164,4.6,0.0414185185613531
202303010207,2023,16,71.8875,1.3613185329662307,1,0.12992987505374892,8.6,2,False,0.0,6,0.10833575391398051,12.1,5,11,3,0.1046311981497515,3.6,0.021594121139768413
202303010208,2023,15,71.17333333333333,1.3924247864024595,5,0.08974174621881688,11.1,9,False,0.0,1,0.08030461794624048,45.3,14,15,3,0.03995059795075222,3.1,0.009437128272576395
202303010211,2023,16,35.85625,1.520293641173051,11,0.06696495874106094,7.0,3,False,0.0,3,0.05636887012050303,17.0,4,7,6,0.038355252647063375,32.7,0.010596088620557907
202303010212,2023,15,38.52666666666667,1.1643724927794306,13,0.07258955884104307,3.9,4,False,0.0,12,0.06794492552456588,24.0,12,7,3,0.05780045770054852,10.2,0.004644633316477187
202303010302,2023,16,92.43125,1.2808315424164012,1,0.1489109544061938,2.5,3,False,0.0,7,0.06160883440357513,12.2,10,4,6,0.026696127548110408,3.7,0.08730212000261868
202303010304,2023,16,79.32499999999999,1.4748650046674114,14,0.15625123141297007,4.3,3,False,0.0,16,0.09952429699871025,9.4,12,9,3,0.08348828782605049,2.4,0.056726934414259814
202303010305,2023,16,84.79375,1.5423991381418234,4,0.244099609296183,5.4,2,False,0.0,10,0.09167451343965444,15.1,9,3,6,0.03328346146949538,2.9,0.15242509585652855
202303010306,2023,16,96.53125000000001,1.2430334831423993,3,0.04255473637326993,7.3,2,False,0.0,8,0.042439593139980476,8.8,7,12,12,0.01151922392569751,2.0,0.0001151432332894553
202303010308,2023,16,50.2875,1.4148281948943295,6,0.12059964933810056,10.6,9,False,0.0,16,0.08962890988873273,6.1,1,16,2,0.08962890988873273,6.1,0.030970739449367832
202303010309,2023,16,25.15625,0.7546389786972182,11,0.12500253644502948,7.0,4,False,0.0,10,0.0956035776267129,5.5,5,1,11,0.03699815422519557,5.8,0.029398958818316584
202303010310,2023,15,50.42,1.4713593075669946,11,0.07098387115440061,43.0,4,False,0.0,3,0.05226953559914155,4.6,3,15,3,0.05198284072786045,6.1,0.01871433555525906
202303010402,2023,16,85.38125000000001,1.0112792830077646,1,0.06984956185187075,9.8,7,False,0.0,7,0.06532414786728907,24.4,5,13,5,0.03927758884087309,29.1,0.004525413984581672
202303010407,2023,16,68.08749999999999,1.4679909562493572,13,0.177385984589149,4.6,3,False,0.0,6,0.06669947863846416,4.9,10,11,4,0.055958522506231304,7.9,0.11068650595068484
202303010409,2023,16,44.05625,1.4392493158648687,8,0.0955594769546635,6.5,8,False,0.0,3,0.06358217760558278,7.0,3,7,3,0.06075946356788282,5.6,0.03197729934908072
202303010410,2023,13,24.700000000000003,0.9792718040663722,8,0.08209173722100313,4.1,6,False,0.0,13,0.07879484429327653,13.2,2,9,12,0.012094397443777511,47.5,0.0032968929277265996
202303010411,2023,14,27.92142857142857,1.0547646864413605,7,0.08209543977835868,4.1,1,True,409.99999999999994,9,0.06919225714967271,4.6,6,7,1,0.08209543977835868,4.1,0.012903182628685964
202303010502,2023,16,82.78125,1.0515536161479644,11,0.20403109490602536,2.5,2,False,0.0,4,0.0994974084990635,6.6,8,10,4,0.05368235977063309,4.8,0.10453368640696187
202303010507,2023,16,51.224999999999994,1.0814088484337638,8,0.08031277981379926,4.3,4,False,0.0,12,0.07397504895282622,3.8,1,12,2,0.07397504895282622,3.8,0.006337730860973043
202303010508,2023,14,27.99285714285714,1.5389571989193247,1,0.04979345919663714,4.1,2,False,0.0,12,0.04655623484042882,17.0,9,10,10,0.014363262415190153,8.6,0.0032372243562083236
202303010509,2023,13,50.43846153846154,1.6055427086528336,11,0.11804627319337359,9.3,7,False,0.0,1,0.1082803088415807,2.8,9,7,3,0.09602917425607263,7.0,0.009765964351792888
202303010511,2023,15,31.853333333333335,1.0860385516356172,13,0.18649737594744553,3.8,5,False,0.0,9,0.10857662506613198,5.0,2,2,3,0.09429630949395622,13.8,0.07792075088131355
202303010602,2023,16,88.69375,1.1810548135254728,2,0.11466446747802272,5.6,3,False,0.0,7,0.09235140235973063,5.6,9,11,7,0.030544173773969605,33.9,0.02231306511829209
202303010605,2023,16,52.3875,1.2870549715524429,1,0.06232890677217417,15.1,1,True,1510.0,3,0.05843011575424844,3.4,2,1,1,0.06232890677217417,15.1,0.003898791017925729
202303010607,2023,16,55.475,1.3097131534263653,12,0.04637531624350953,48.9,8,False,0.0,14,0.045859179938242706,6.6,1,14,2,0.045859179938242706,6.6,0.0005161363052668261
202303010609,2023,14,42.91428571428572,1.6388693746339578,6,0.0800667253880414,9.9,4,False,0.0,3,0.07947778762239179,5.0,9,5,8,0.029613300230356954,18.5,0.0005889377656496109
202303010610,2023,14,29.178571428571427,1.2718296513399976,14,0.08829103639227562,8.6,11,False,0.0,2,0.05884880561204571,16.7,2,5,3,0.030981856300937558,4.0,0.029442230780229908
202303010611,2023,16,33.70625,1.350874413993903,1,0.0947801786261811,9.4,2,False,0.0,3,0.0752698521769483,26.6,15,8,10,0.026600884467378825,5.3,0.019510326449232798
202303020107,2023,16,71.275,1.4880893579644554,1,0.09461394181048792,3.2,3,False,0.0,10,0.08236175517732139,18.0,10,13,11,0.005749757174160345,23.7,0.012252186633166531
202303020109,2023,10,41.15,1.376382380899212,5,0.12189549286144694,2.8,7,False,0.0,10,0.0866136587050011,3.8,2,8,8,0.04111260169605775,11.5,0.03528183415644584
202303020110,2023,16,56.19375000000001,1.4154143771301677,4,0.10077704600327643,15.9,6,False,0.0,3,0.07429782517301443,21.8,2,7,3,0.07272698382482094,2.9,0.026479220830261996
202303020201,2023,7,29.98571428571429,1.2231956872107417,1,0.16405323843696534,1.7,4,False,0.0,6,0.1617178504095766,51.3,7,3,6,0.042126719084924207,2.4,0.0023353880273887517
202303020202,2023,16,111.06250000000001,1.0241796168774584,14,0.10173157887236883,16.3,5,False,0.0,3,0.08347406751680168,25.6,3,2,4,0.052250306412922616,7.4,0.01825751135556715
202303020203,2023,16,115.5375,1.2519313051123093,7,0.13168780739151137,8.2,6,False,0.0,4,0.12782714551182503,2.9,3,3,3,0.06219694397420607,22.9,0.003860661879686339
202303020207,2023,16,93.26875000000001,1.1577698205888647,6,0.1300695610876122,6.1,4,False,0.0,16,0.1158545787375589,2.6,2,5,4,0.03428963304672176,12.0,0.014214982350053293
202303020211,2023,16,37.300000000000004,1.027843018051319,6,0.1652598822555819,8.3,1,True,830.0000000000001,14,0.10610219191032257,1.9,3,6,1,0.1652598822555819,8.3,0.05915769034525935
202303020212,2023,16,76.5125,1.3514567224139926,5,0.13557985033986739,5.7,5,False,0.0,2,0.09975221663504659,5.2,8,10,4,0.07305384334280465,6.4,0.0358276337048208
202303020301,2023,9,55.955555555555556,1.2564416681352788,8,0.3118494299408222,1.3,1,True,130.0,7,0.0627112198446762,92.0,5,8,1,0.3118494299408222,1.3,0.249138210096146
202303020302,2023,7,12.714285714285714,0.9874616891140194,5,0.2578721099193094,2.0,1,True,200.0,4,0.19076496767491935,13.7,5,5,1,0.2578721099193094,2.0,0.06710714224439007
202303020307,2023,16,100.68125,1.273757462284888,6,0.051164653572446615,8.9,11,False,0.0,11,0.038271396093256096,33.5,10,16,3,0.0379371796010076,6.6,0.012893257479190519
202303020309,2023,13,77.85384615384615,1.775607412822276,6,0.16820141881869216,4.4,5,False,0.0,4,0.11722410081432931,14.4,9,5,5,0.07848986533434535,6.0,0.05097731800436285
202303020310,2023,13,45.03846153846153,1.6527999647303324,8,0.1720557507052421,4.8,6,False,0.0,2,0.060595724011195576,4.2,3,5,3,0.05864783661468671,6.8,0.11146002669404652
202303020311,2023,11,27.781818181818185,1.1362730375698793,4,0.13545107003951826,10.9,6,False,0.0,6,0.0609827086729213,16.2,7,1,4,0.045357009692296016,7.4,0.07446836136659696
202303020403,2023,16,53.224999999999994,1.0806012389250035,7,0.15055466594247655,3.1,1,True,310.0,5,0.054055628500854505,25.9,13,7,1,0.15055466594247655,3.1,0.09649903744162204
202303020408,2023,16,53.80625,1.1130735939548033,10,0.13727174213902485,4.2,4,False,0.0,7,0.08246799757367279,3.6,7,15,14,0.010011179879725978,24.3,0.05480374456535206
202303020409,2023,16,54.25625,0.9832190268272434,13,0.11325945323095163,3.5,1,True,350.0,1,0.06182836873931274,4.9,8,13,1,0.11325945323095163,3.5,0.05143108449163889
202303020411,2023,16,45.50625,1.464543546912408,3,0.17930967041442045,4.7,4,False,0.0,9,0.10291257466123478,27.2,5,15,11,0.019471694667306173,5.2,0.07639709575318566
202303020412,2023,14,46.6857142857143,1.2979314549812158,7,0.10265706020518975,4.4,1,True,440.00000000000006,12,0.09826363718149873,14.7,5,7,1,0.10265706020518975,4.4,0.004393423023691015
202303020507,2023,16,55.125,0.9730486662327823,10,0.12620952903728772,4.6,3,False,0.0,16,0.07227021989922787,1.8,1,16,2,0.07227021989922787,1.8,0.053939309138059846
202303020508,2023,15,35.29333333333334,1.1434036599736788,1,0.12279788887292453,4.5,7,False,0.0,13,0.07908655892207626,15.3,9,11,6,0.02717332390420807,2.4,0.04371132995084827
202303020509,2023,10,33.4,1.275709899337596,2,0.2145256052584756,2.1,10,False,0.0,5,0.17898546984796204,3.4,9,9,9,0.0036082294977082294,21.5,0.03554013541051357
202303020511,2023,11,48.59090909090909,1.87293511817845,10,0.09039087251762293,5.7,2,False,0.0,6,0.061283831541471726,5.3,5,1,5,0.04593079610798574,7.5,0.029107040976151202
202303020601,2023,11,87.15454545454546,1.1857640594997303,5,0.08648039146124378,4.2,1,True,420.0,7,0.0830289669583162,7.4,3,5,1,0.08648039146124378,4.2,0.003451424502927583
202303020602,2023,13,87.36923076923077,1.3810428260962768,11,0.1696293574738498,3.1,1,True,310.0,7,0.15365240573512076,6.6,7,11,1,0.1696293574738498,3.1,0.01597695173872904
202303020603,2023,16,54.96875,1.445850483713321,16,0.08716932255864347,10.1,1,True,1010.0,4,0.08651331410737016,42.8,12,16,1,0.08716932255864347,10.1,0.00065600845127331
202303020607,2023,16,46.743750000000006,1.3443666836549764,2,0.1479279804883308,6.8,3,False,0.0,16,0.12792089109704885,12.9,12,5,5,0.07078202075868933,8.3,0.020007089391281957
202303020609,2023,11,37.53636363636364,1.429360157342816,2,0.19227130122958117,2.2,1,True,220.00000000000003,4,0.1621890339616314,9.6,9,2,1,0.19227130122958117,2.2,0.03008226726794977
202303020611,2023,16,43.19375,1.2166918471214592,11,0.10183696280960033,6.0,14,False,0.0,1,0.06752003462356192,56.0,8,13,4,0.04175493522482212,7.0,0.03431692818603842
202303020701,2023,15,91.85333333333332,1.381017361107034,12,0.2096413335144159,9.6,7,False,0.0,11,0.08473822778637054,3.1,1,11,2,0.08473822778637054,3.1,0.12490310572804537
202303020702,2023,7,43.02857142857143,1.3680341228479835,1,0.17764402799767776,3.1,2,False,0.0,4,0.14876005124052957,1.4,1,4,2,0.14876005124052957,1.4,0.028883976757148183
202303020703,2023,16,78.93125,1.668448321948432,8,0.09984712290309651,6.6,2,False,0.0,4,0.09294545246236838,21.4,6,13,3,0.061978317470267316,2.0,0.006901670440728133
202303020707,2023,16,96.78125,1.4462979894942756,6,0.14135230703398394,23.2,15,False,0.0,12,0.12267144039231438,7.3,3,3,10,0.013235011154491362,23.6,0.018680866641669555
202303020709,2023,14,49.43571428571429,1.1943825322074708,12,0.11348267006160508,5.6,3,False,0.0,7,0.08488915420045429,5.7,7,4,3,0.07275615958777475,21.0,0.02859351586115079
202303020710,2023,15,63.84,1.216978509048965,13,0.08606279733251215,19.4,3,False,0.0,14,0.0666998725483302,2.2,1,14,2,0.0666998725483302,2.2,0.01936292478418196
202303020804,2023,16,122.18125,1.1275543566163952,9,0.3195937207010143,4.2,2,False,0.0,15,0.09000421251963618,6.2,5,5,3,0.06559473636892402,2.7,0.22958950818137813
202303020808,2023,14,68.05714285714285,1.2629934910256864,12,0.08027111075623491,3.2,1,True,320.0,9,0.07503557737415939,3.3,10,12,1,0.08027111075623491,3.2,0.0052355333820755245
202303020810,2023,15,53.10666666666667,1.474809800002076,1,0.07985883456691219,4.0,2,False,0.0,11,0.06981240031020274,25.1,11,7,3,0.06001428073921754,56.5,0.010046434256709452
202303020812,2023,14,49.78571428571429,1.438267320334043,12,0.1982328612190591,3.1,4,False,0.0,4,0.1276551287629084,10.9,1,4,2,0.1276551287629084,10.9,0.07057773245615068
202303030102,2023,13,86.8153846153846,1.476507036748654,13,0.11820322160988404,29.7,6,False,0.0,2,0.065659750066751,5.8,4,1,6,0.03044527983731529,5.3,0.05254347154313305
202303030106,2023,14,59.60000000000001,0.876960978951,1,0.050592027257351894,28.2,7,False,0.0,4,0.02741270932941367,85.9,12,6,5,0.02351869339794735,2.8,0.023179317927938224
202303030108,2023,13,45.70769230769231,1.3767406168689291,3,0.11677365268351612,2.6,2,False,0.0,1,0.09879091529716141,3.4,1,1,2,0.09879091529716141,3.4,0.01798273738635471
202303030109,2023,16,45.1375,0.8946556390524953,3,0.07358871270830149,5.8,14,False,0.0,14,0.04862594071369839,3.2,7,9,9,0.017825755282382158,44.4,0.024962771994603096
202303030110,2023,16,29.83125,1.3176374297162146,7,0.055938075735377964,9.1,1,True,910.0,14,0.047888059552418503,11.1,5,7,1,0.055938075735377964,9.1,0.00805001618295946
202303030112,2023,11,21.96363636363636,1.0841376570843553,7,0.08478904626336396,6.9,1,True,690.0,10,0.05312923572663049,3.5,3,7,1,0.08478904626336396,6.9,0.031659810536733474
202303030202,2023,16,136.13125,1.506856556739772,2,0.15158666198702223,7.5,2,False,0.0,9,0.06309319389160192,15.9,4,5,5,0.03569352295847719,2.7,0.0884934680954203
202303030207,2023,11,28.10909090909091,1.3732621869495487,5,0.08280669232018785,128.9,10,False,0.0,4,0.05802803292043136,41.9,7,3,8,0.027271183326456325,5.8,0.024778659399756486
202303030208,2023,13,32.784615384615385,0.8518073962231877,7,0.08634233668644724,5.9,13,False,0.0,5,0.060125176662900286,2.3,1,5,2,0.060125176662900286,2.3,0.026217160023546952
202303030209,2023,14,25.735714285714288,0.7982641070734254,14,0.09185347945422775,67.9,9,False,0.0,2,0.08032640915798221,22.3,13,10,9,0.02503358337725059,5.3,0.011527070296245542
202303030211,2023,16,36.63125,1.4442127168064696,5,0.07298928766243132,51.8,11,False,0.0,1,0.04832200148824266,14.1,4,11,15,0.005618313456743464,27.7,0.02466728617418866
202303030303,2023,16,115.11250000000001,1.373055675539779,5,0.074076657883269,8.1,1,True,810.0,8,0.05573849590251201,4.1,3,5,1,0.074076657883269,8.1,0.018338161980756995
202303030306,2023,16,48.85,1.0286203570493202,5,0.12743763497438648,6.1,2,False,0.0,2,0.06313982126485441,3.4,3,11,6,0.024169636239928582,9.8,0.06429781370953207
202303030308,2023,12,41.38333333333333,1.723669687174854,11,0.050997649204119644,28.7,4,False,0.0,3,0.04265874097796542,11.7,7,7,3,0.03551814787211567,2.9,0.008338908226154226
202303030309,2023,12,45.099999999999994,0.9940129013442119,5,0.09109791492291593,1.4,1,True,140.0,1,0.086791939868638,18.4,12,5,1,0.09109791492291593,1.4,0.004305975054277933
202303030310,2023,16,28.78125,0.96190243226192,6,0.09141659727434788,4.6,1,True,459.99999999999994,12,0.06932582528037619,5.5,10,6,1,0.09141659727434788,4.6,0.022090771993971692
202303030312,2023,14,60.121428571428574,1.3792912955093648,6,0.1007862571616152,3.7,6,False,0.0,1,0.05579259756832945,21.0,9,10,4,0.04366461987331002,2.4,0.044993659593285745
202303030402,2023,16,72.90625,1.5650351126485402,14,0.07896353532661075,2.9,1,True,290.0,7,0.06469129189976969,42.0,13,14,1,0.07896353532661075,2.9,0.014272243426841066
202303030407,2023,15,42.166666666666664,1.3995639283482604,1,0.061441428842125834,21.3,12,False,0.0,5,0.05430269473477307,11.2,2,2,9,0.0258953210549187,4.5,0.007138734107352766
202303030408,2023,11,23.08181818181818,1.0518934602375603,9,0.17216139841968636,19.7,6,False,0.0,7,0.09382129740542854,2.5,1,7,2,0.09382129740542854,2.5,0.07834010101425783
202303030409,2023,15,30.686666666666667,1.1048172148539421,14,0.13161499859564071,4.9,1,True,490.00000000000006,8,0.06501196254150286,29.9,14,14,1,0.13161499859564071,4.9,0.06660303605413785
202303030411,2023,16,38.225,1.7946930758319346,2,0.11323784714851681,8.6,3,False,0.0,3,0.06853241989575606,22.0,11,6,11,0.01476953555789343,5.5,0.04470542725276075
202303030507,2023,16,51.631249999999994,1.4183286736593823,1,0.06334073255740638,14.5,4,False,0.0,13,0.053304914098255746,9.9,3,12,6,0.025409319686724306,5.4,0.010035818459150636
202303030508,2023,16,45.65,1.1664153135223632,11,0.09674474020032757,8.2,10,False,0.0,13,0.08153997205793466,13.2,8,4,7,0.035219737318106376,7.2,0.01520476814239291
202303030509,2023,16,62.29374999999999,1.3007841446623645,3,0.10239653096941641,4.3,1,True,430.0,13,0.0626999749159855,19.2,5,3,1,0.10239653096941641,4.3,0.039696556053430906
202303030511,2023,16,24.80625,0.8828788015808301,13,0.07869045118432988,7.1,5,False,0.0,7,0.06851262590287967,11.2,13,4,8,0.037793750314428574,9.2,0.010177825281450212
202303030512,2023,16,29.1125,0.911176901862902,5,0.10330041024216843,7.8,12,False,0.0,1,0.08482957417982179,13.3,2,16,15,0.0014430234930764355,6.3,0.018470836062346646
202303030606,2023,16,80.42500000000001,1.4886792120848116,1,0.07956547337754653,5.7,2,False,0.0,14,0.03873994817732182,394.7,12,8,13,0.014878158514404886,10.7,0.04082552520022471
202303030608,2023,16,80.2375,1.5101971841548112,5,0.07778092895874503,3.4,2,False,0.0,10,0.07494043780469567,12.8,6,6,12,0.009894022764794832,10.2,0.002840491154049357
202303030609,2023,16,54.95,1.2649206641373028,15,0.03845566535720402,17.3,4,False,0.0,10,0.03684943059987483,5.0,6,3,3,0.03214897431392532,8.2,0.0016062347573291905
202303030610,2023,16,47.618750000000006,1.0330591099846953,2,0.058371191492801004,12.0,3,False,0.0,14,0.04777246737813217,8.4,15,5,12,0.014382161969510388,4.4,0.010598724114668834
202303030612,2023,16,64.36875,1.4686912692144436,15,0.08221555276591061,5.6,6,False,0.0,2,0.07626153286446767,8.3,1,2,2,0.07626153286446767,8.3,0.005954019901442939
202304010105,2023,16,71.13749999999999,1.2433109869766983,4,0.07045337940576352,4.9,3,False,0.0,5,0.06090481391366203,3.9,6,10,7,0.030665658496423723,16.9,0.009548565492101486
202304010106,2023,16,99.03125,1.211989832330358,13,0.16310936430553952,4.6,2,False,0.0,15,0.134606486314437,4.2,3,14,3,0.12450714492496515,3.8,0.028502877991102515
202304010108,2023,13,67.1,1.3677572723127174,13,0.15546727441142852,1.6,4,False,0.0,1,0.12791243707966118,12.8,5,5,6,0.029150725535594765,36.8,0.027554837331767335
202304010109,2023,16,31.525000000000002,0.9278796042722717,10,0.14994829244719704,8.4,1,True,840.0,15,0.11021151783539464,15.4,6,10,1,0.14994829244719704,8.4,0.0397367746118024
202304010110,2023,12,25.741666666666664,1.1015341629292168,1,0.08426480884088947,12.0,7,False,0.0,7,0.07468643601004209,5.7,9,10,7,0.049533357510092114,6.9,0.009578372830847379
202304010202,2023,16,123.34374999999999,1.032117258768705,1,0.07428757015853643,2.0,2,False,0.0,2,0.060066232251074145,15.7,3,6,10,0.020249616745078296,6.3,0.014221337907462286
202304010205,2023,13,56.02307692307693,1.5767168005822596,8,0.08646743093724935,7.9,8,False,0.0,1,0.07445507853955724,3.7,6,10,5,0.027959652310059,11.5,0.012012352397692105
202304010208,2023,12,56.60833333333333,1.574231822204544,10,0.16568563127549868,2.4,1,True,240.0,9,0.07957378058009049,3.2,8,10,1,0.16568563127549868,2.4,0.08611185069540819
202304010210,2023,16,23.893749999999997,0.8964103435596464,2,0.09462572709306145,41.6,14,False,0.0,6,0.08871145515126531,3.1,13,12,12,0.015797107523281652,7.1,0.00591427194179614
202304010211,2023,14,26.4,1.2481161194242203,2,0.09490409264614204,12.1,6,False,0.0,12,0.09464602583330696,6.3,3,6,4,0.06604293405513727,3.5,0.00025806681283507826
202304010212,2023,15,67.19999999999999,1.6078958813145219,11,0.1054919125430139,13.4,8,False,0.0,2,0.09816164461070524,2.6,3,12,10,0.020076893177761606,4.0,0.007330267932308662
202304010305,2023,15,79.46666666666667,1.703885459199186,15,0.08765663036376807,3.8,7,False,0.0,8,0.07536745510506869,9.3,8,3,4,0.04156819158159728,4.0,0.01228917525869938
202304010306,2023,16,138.55625,1.271805449981852,2,0.20100072020586074,6.1,11,False,0.0,16,0.061644766843053096,5.2,6,11,6,0.025127304711975704,3.5,0.13935595336280765
202304010308,2023,12,36.25833333333333,1.321560729513124,1,0.17291283024269982,1.9,1,True,190.0,8,0.13760334138989203,17.9,5,1,1,0.17291283024269982,1.9,0.0353094888528078
202304010310,2023,10,31.309999999999995,1.4488762110743663,10,0.10401818089405139,3.4,1,True,340.0,4,0.0583915858667568,4.6,5,10,1,0.10401818089405139,3.4,0.04562659502729459
