horse_id,horse_name,birth_date,trainer_name,trainer_id,owner_name,breeder_name,producing_area,ancestor_id,ancestor_name,generation
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a0019b6,Understanding,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a008c1d,Mountain Flower,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a000334,サトルチェンジ,3
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a0016ec,Law Society,4
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a0012f7,Alleged,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a0083ad,Bold Bikini,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a0002d8,Santa Luciana,4
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a001347,Luciano,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a00807e,Suleika,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,1993102278,レインボークイーン,2
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,1988107894,リンドシェーバー,3
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a00175b,Alydar,4
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a007adb,Sweet Tooth,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a00006a,ベーシイド,4
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a001a86,Cool Moon,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a008de3,Polondra,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,1981101679,レインボースキー,3
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a0003c6,ロイヤルスキー,4
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a0010fa,Raja Baba,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a0000ba,Coz o'Nijinsky,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,1955102609,シルバーアロー,4
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a000355,テスコボーイ,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a002c95,ヒサエ,5
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,2007103143,ルーラーシップ,1
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,2001103460,キングカメハメハ,2
2018100427,ビッグリボン,2018-03-05,中内田充,01137,石川達絵,下河辺牧場,日高町,000a001d7e,Kingmambo,3
