horse_id,race_date,venue,weather,race_number,race_name,race_id,race_grade,head_count,bracket_number,horse_number,finish_position,jockey_name,basis_weight,distance_m,track_surface,track_condition,finish_time_str,finish_time_seconds,margin_str,margin_seconds,passing_order,last_3f_time,win_odds,popularity,horse_weight,horse_weight_change
2021105504,2023-09-23,4中山6,曇,5,2歳新馬,202306040605,,16,3,5,469.0,10,8.0,,,,55,,芝1600,,,,,1395.0,1.0,
2021106792,2025-08-05,金沢,曇,6,リワメモ感謝祭杯20(C2),202546080506,,9,6,6,30.0,1,4.0,,,,55,,ダ1400,,,,,1321.0,1.0,
2021106792,2025-07-20,金沢,晴,5,祝!結婚★広暉君のな(C2),202546072005,,9,2,2,64.0,3,4.0,,,,55,,ダ1400,,,,,1316.0,1.0,
2021106792,2025-07-07,金沢,晴,6,20歳のお誕生日記念(C2特別),202546070706,,9,2,2,66.0,4,3.0,,,,55,,ダ1500,,,,,1380.0,0.0,
2021106792,2025-06-23,金沢,雨,4,フミヨリ先生誕生日記(C2),202546062304,,10,6,6,419.0,7,5.0,,,,55,,ダ1400,,,,,1301.0,1.0,
2021106792,2025-06-08,金沢,曇,5,おトクにPLAY!オ(C2),202546060805,,10,7,8,120.0,4,10.0,,,,55,,ダ1500,,,,,1401.0,2.0,
2021106792,2025-05-26,金沢,曇,5,C23,202546052605,,9,2,2,312.0,6,3.0,,,,55,,ダ1400,,,,,1307.0,0.0,
2021106792,2025-05-13,金沢,晴,3,C26　特別編成(C2特別),202546051303,,9,4,4,53.0,4,4.0,,,,55,,ダ1500,,,,,1381.0,0.0,
2021106792,2025-04-27,金沢,晴,5,C24,202546042705,,8,4,4,241.0,6,3.0,,,,55,,ダ1400,,,,,1321.0,0.0,
2021106792,2025-04-08,金沢,雨,6,☆桃歌ちゃん小学校入(C1),202546040806,,7,5,5,56.0,3,6.0,,,,55,,ダ1500,,,,,1402.0,3.0,
2021106792,2025-03-24,金沢,曇,3,激熱CHANCE!秋(C1),202546032403,,8,3,3,39.0,3,4.0,,,,54,,ダ1500,,,,,1396.0,1.0,
2021106792,2025-02-16,1小倉8,晴,12,4歳以上1勝クラス,202510010812,,15,4,6,992.0,13,9.0,,,,51,,芝1800,,,,,1490.0,0.0,
2021106792,2025-02-09,1小倉6,晴,8,4歳以上1勝クラス,202510010608,,16,6,12,1718.0,14,10.0,,,,52,,芝2000,,,,,2032.0,1.0,
2021106792,2025-02-01,1小倉3,雨,8,4歳以上1勝クラス,202510010308,,16,7,14,444.0,11,11.0,,,,52,,芝1800,,,,,1503.0,1.0,
2021106792,2024-09-01,3新潟8,晴,4,3歳未勝利,202404030804,,18,3,6,123.0,7,5.0,,,,55,,芝2200,,,,,2144.0,0.0,
2021106792,2024-08-24,3新潟5,晴,4,3歳未勝利,202404030504,,18,1,2,76.0,5,5.0,,,,55,,芝2000,,,,,2010.0,0.0,
2021106792,2024-08-11,3新潟2,晴,6,3歳未勝利,202404030206,,18,2,3,167.0,6,5.0,,,,55,,芝1800,,,,,1476.0,0.0,
2021106792,2024-04-14,3中山8,晴,4,3歳未勝利,202406030804,,17,2,4,133.0,6,4.0,,,,55,,芝2200,,,,,2141.0,0.0,
2021106792,2024-03-24,1中京6,小雨,4,3歳未勝利,202407010604,,16,1,1,192.0,7,6.0,,,,55,,芝2000,,,,,2041.0,0.0,
2021106792,2024-03-09,1中京1,晴,3,3歳未勝利,202407010103,,12,7,10,259.0,8,6.0,,,,52,,芝2000,,,,,2039.0,0.0,
2021106792,2024-02-18,1東京8,晴,4,3歳未勝利,202405010804,,16,2,3,744.0,9,7.0,,,,55,,芝1800,,,,,1491.0,0.0,
2021106792,2023-12-16,5中山5,晴,4,2歳未勝利,202306050504,,16,2,4,538.0,7,7.0,,,,55,,芝1800,,,,,1500.0,1.0,
2021106792,2023-11-19,5東京6,晴,2,2歳未勝利,202305050602,,16,5,10,587.0,7,4.0,,,,55,,芝1800,,,,,1485.0,0.0,
2021106792,2023-10-29,4新潟6,小雨,1,2歳未勝利,202304040601,,15,2,2,333.0,9,7.0,,,,53,,芝2000,,,,,2054.0,1.0,
2021106792,2023-10-09,4東京3,雨,2,2歳未勝利,202305040302,,13,5,7,630.0,8,5.0,,,,53,,芝1600,,,,,1360.0,0.0,
2021106792,2023-08-26,3新潟5,晴,5,2歳新馬,202304030505,,11,6,6,508.0,9,7.0,,,,53,,芝1800,,,,,1508.0,1.0,
2021106823,2025-01-25,1小倉1,晴,11,小倉牝馬S(GIII),202510010111,,18,7,14,124.0,5,3.0,,,,55,,芝2000,,,,,1586.0,0.0,
2021106823,2024-11-30,7京都1,晴,11,チャレンジC(GIII),202408070111,,15,4,6,152.0,8,8.0,,,,53,,芝2000,,,,,1595.0,1.0,
2021106823,2024-10-13,5京都4,晴,11,秋華賞(GI),202408050411,,15,5,8,274.0,9,9.0,,,,55,,芝2000,,,,,1580.0,0.0,
2021106823,2024-07-28,1札幌4,晴,11,クイーンS(GIII),202401010411,,14,7,12,96.0,5,1.0,,,,51,,芝1800,,,,,1474.0,0.0,
2021106823,2024-05-19,2東京10,曇,11,優駿牝馬(GI),202405021011,,18,3,5,190.0,7,12.0,,,,55,,芝2400,,,,,2252.0,1.0,
2021106823,2024-04-28,2東京4,晴,11,スイートピーS(L),202405020411,,13,4,5,72.0,6,1.0,,,,55,,芝1800,,,,,1456.0,0.0,
2021106823,2024-04-06,3中山5,曇,7,3歳1勝クラス,202406030507,,8,5,5,22.0,1,1.0,,,,55,,芝1800,,,,,1483.0,,
2021106823,2023-10-09,4東京3,雨,3,2歳未勝利,202305040303,,9,4,4,42.0,2,1.0,,,,55,,芝1800,,,,,1486.0,,
2021106823,2023-09-18,4中山5,晴,4,2歳未勝利,202306040504,,11,3,3,49.0,3,4.0,,,,55,,芝1800,,,,,1496.0,0.0,
2021106823,2023-08-20,3新潟4,晴,1,2歳未勝利,202304030401,,9,4,4,30.0,2,2.0,,,,55,,芝1600,,,,,1348.0,0.0,
2021106823,2023-08-05,2新潟3,晴,5,2歳新馬,202304020305,,13,3,3,62.0,2,3.0,,,,55,,芝1800,,,,,1512.0,0.0,
2021110056,2025-10-04,3京都1,曇,11,オパールS(L),202508030111,,18,7,14,665.0,17,17.0,,,,55,,芝1200,,,,,1107.0,3.0,
2021110056,2025-09-14,4中山4,曇,11,ラジオ日本賞(OP),202506040411,,16,5,9,327.0,12,14.0,,,,57,,ダ1200,,,,,1117.0,1.0,
2021110056,2025-07-20,2福島8,晴,11,福島テレビ賞(OP),202503020811,,13,5,6,116.0,6,6.0,,,,57,,ダ1150,,,,,1080.0,0.0,
2021110056,2025-04-26,2京都1,晴,11,天王山S(OP),202508020111,,14,7,11,202.0,8,10.0,,,,57,,ダ1200,,,,,1118.0,1.0,
2021110056,2025-04-06,2阪神4,晴,12,陽春S(3勝クラス),202509020412,,11,4,4,24.0,1,1.0,,,,58,,ダ1200,,,,,1114.0,,
2021110056,2024-11-30,7京都1,晴,10,姫路S(3勝クラス),202408070110,,15,7,13,56.0,2,5.0,,,,57,,ダ1200,,,,,1121.0,0.0,
2021110056,2024-11-02,6京都1,雨,10,貴船S(3勝クラス),202408060110,,16,6,11,28.0,2,8.0,,,,57,,ダ1200,,,,,1119.0,1.0,
2021110056,2024-10-05,5京都1,晴,10,大山崎S(3勝クラス),202408050110,,16,6,11,32.0,2,2.0,,,,57,,ダ1200,,,,,1117.0,0.0,
2021110056,2024-09-14,4中山3,晴,11,初風S(3勝クラス),202406040311,,16,8,15,37.0,1,2.0,,,,55,,ダ1200,,,,,1114.0,0.0,
2021110056,2024-04-29,園田,雨,11,兵庫チャンピオンシッ(JpnII),202450042911,,11,6,6,62.0,3,8.0,,,,57,,ダ1400,,,,,1303.0,1.0,
2021110056,2024-01-17,船橋,晴,11,ブルーバードC(JpnIII),202443011711,,9,4,4,110.0,4,2.0,,,,57,,ダ1800,,,,,1559.0,0.0,
2021110056,2023-12-10,5阪神4,晴,6,2歳1勝クラス,202309050406,,7,7,7,51.0,2,1.0,,,,56,,ダ1200,,,,,1121.0,,
2021110056,2023-10-22,2京都7,晴,8,なでしこ賞(1勝クラス),202308020708,,8,3,3,45.0,3,4.0,,,,56,,ダ1400,,,,,1257.0,1.0,
2021110056,2023-10-09,2京都3,曇,2,2歳未勝利,202308020302,,10,7,8,21.0,1,1.0,,,,56,,ダ1200,,,,,1126.0,,
2021110056,2023-09-23,4阪神6,曇,2,2歳未勝利,202309040602,,10,7,7,34.0,2,3.0,,,,55,,芝1200,,,,,1093.0,0.0,
2021110056,2023-09-03,3小倉8,晴,2,2歳未勝利,202310030802,,14,7,11,69.0,4,3.0,,,,55,,芝1200,,,,,1094.0,0.0,
2021110056,2023-07-01,3中京1,曇,1,2歳未勝利,202307030101,,7,1,1,80.0,3,2.0,,,,55,,芝1400,,,,,1240.0,0.0,
2021110056,2023-06-17,3阪神5,晴,5,2歳新馬,202309030505,,13,3,3,70.0,3,5.0,,,,55,,ダ1200,,,,,1146.0,1.0,
