race_id,n_horses,odds_mean,odds_std,odds_cv,odds_min,odds_max,top1_horse,top1_prob,top1_odds,top1_relative_odds,top1_finish,top1_hit,top1_ev,top2_horse,top2_prob,top2_odds,top2_finish,winner_horse,winner_pred_rank,winner_pred_prob,winner_odds,winner_relative_odds,prob_gap_1_2,odds_gap_1_2,actual_2nd_horse,actual_3rd_horse,tansho_payout,tansho_horse,umaren_payout,umaren_horses,umatan_payout,sanrenpuku_payout,sanrentan_payout,wide_payouts,wide_min,wide_max
202304020202,9,73.78888888888889,117.39451056634255,1.5909510542043108,2.4,363.6,6,0.23849330288019602,2.4,0.032525222105104654,2,False,0.5723839269124704,1,0.1451792412253566,3.1,7,8,6,0.07266998843719107,12.1,0.16398132811323596,0.09331406165483941,0.7000000000000002,6,4,1210,8,1160,"(6, 8)",3140,900,8130,"[370, 440, 200]",200,440
202304020211,18,41.74444444444444,40.63520962709444,0.9734279655146394,3.9,170.0,16,0.1435179756876874,3.9,0.09342560553633218,18,False,0.5597201051819809,13,0.11761920604032279,14.5,14,3,4,0.07279463101812841,39.2,0.9390471120574928,0.02589876964736461,10.6,10,2,3920,3,12570,"(3, 10)",27790,110120,804460,"[4110, 10000, 4660]",4110,10000
202304020203,16,82.225,100.48730931482508,1.222101663907876,3.2,277.7,16,0.14935259872489134,4.2,0.05107935542718152,9,False,0.6272809146445437,6,0.12611638838239383,10.6,12,13,14,0.00510852437701421,8.6,0.10459106111280024,0.02323621034249751,6.3999999999999995,2,12,860,13,6700,"(2, 13)",10070,298040,1347600,"[2180, 17190, 19540]",2180,19540
202304020307,18,88.20555555555556,140.3021758760553,1.5906274269503022,2.9,520.8,4,0.09935211245922655,8.1,0.0918309504314417,10,False,0.8047521109197351,13,0.061386984064251006,2.9,1,13,2,0.061386984064251006,2.9,0.03287774768533098,0.037965128394975546,-5.199999999999999,14,10,290,13,5350,"(13, 14)",6400,11740,50070,"[1530, 570, 4440]",570,4440
202304020209,13,45.33076923076923,63.05393702505003,1.3909743446897174,2.6,198.4,1,0.1491345081408893,2.6,0.057356185304598684,2,False,0.3877497211663122,13,0.1247730881237022,4.1,1,13,2,0.1247730881237022,4.1,0.09044629221109791,0.024361420017187094,1.4999999999999996,1,10,410,13,470,"(1, 13)",1040,2430,10380,"[280, 960, 900]",280,960
202304020311,14,36.971428571428575,57.79345755588375,1.5631924377557427,3.3,226.0,13,0.10162261981014084,8.0,0.21638330757341576,2,False,0.8129809584811267,3,0.08246420122705138,25.2,4,7,6,0.04424080282417269,8.2,0.22179289026275112,0.019158418583089462,17.2,13,4,820,7,3380,"(7, 13)",6130,5720,38680,"[1030, 910, 620]",620,1030
202304020309,13,40.84615384615385,56.71266195164027,1.388445584503434,3.1,217.6,1,0.23095840721200234,3.1,0.07589453860640301,2,False,0.7159710623572073,10,0.21501521812473356,3.5,1,10,2,0.21501521812473356,3.5,0.08568738229755178,0.015943189087268772,0.3999999999999999,1,3,350,10,570,"(1, 10)",1190,1250,5950,"[300, 620, 310]",300,620
202304020210,18,81.20555555555556,86.20626749578916,1.0615809091634432,2.4,261.1,2,0.16136597281256757,4.6,0.05664637066429499,4,False,0.7422834749378108,11,0.12805016087928964,2.4,8,14,10,0.043711728147382445,5.3,0.06526647054799206,0.03331581193327793,-2.1999999999999997,16,4,530,14,5080,"(14, 16)",7970,27580,108110,"[1530, 1660, 4570]",1530,4570
202304020402,11,42.081818181818186,55.39228860016198,1.3162997939118206,1.9,147.2,2,0.23203262465727323,1.9,0.04515014041909699,2,False,0.4408619868488191,3,0.20194678289087725,147.2,5,5,11,0.01122997500020556,8.1,0.19248217757615033,0.030085841766395977,145.29999999999998,2,6,810,5,830,"(2, 5)",2290,3470,23840,"[310, 1510, 670]",310,1510
202304020401,11,92.10000000000001,116.98487081670004,1.2701940370977203,1.8,281.3,10,0.23584015291972066,1.8,0.019543973941368076,6,False,0.4245122752554972,5,0.15103678495945436,19.8,8,7,3,0.08842614071030439,9.9,0.10749185667752442,0.0848033679602663,18.0,6,11,990,7,2350,"(6, 7)",5670,3400,29740,"[530, 510, 500]",500,530
202304020303,18,81.63888888888889,129.6100174908827,1.587601439153378,3.7,534.4,12,0.3162203978800877,5.8,0.07104457298400817,7,False,1.8340783077045086,15,0.07105003800813015,5.5,15,7,8,0.03634970775528628,35.3,0.4323919700578428,0.24517035987195757,-0.2999999999999998,9,18,3530,7,39020,"(7, 9)",58660,91170,671020,"[11440, 3090, 2930]",2930,11440
202304020410,17,80.75882352941177,93.58244399207264,1.1587890945190726,1.7,273.3,15,0.3543183576134035,1.7,0.021050331415252383,1,True,0.602341207942786,13,0.10205875987804193,55.4,6,15,1,0.3543183576134035,1.7,0.021050331415252383,0.2522595977353616,53.699999999999996,2,16,170,15,1340,"(2, 15)",1500,9080,22840,"[570, 620, 4990]",570,4990
202304030102,10,119.22999999999999,127.17995168701358,1.0666774443262064,1.1,326.5,6,0.5265699284663767,1.1,0.009225865973328862,1,True,0.5792269213130145,9,0.10952517597879202,26.1,4,6,1,0.5265699284663767,1.1,0.009225865973328862,0.4170447524875847,25.0,1,10,110,6,380,"(1, 6)",400,1240,2230,"[200, 330, 870]",200,870
202304020404,18,128.04444444444445,158.76496584286144,1.2399207676030484,1.8,613.0,2,0.24580510439320538,1.8,0.014057618882332522,1,True,0.4424491879077697,18,0.08872624772594076,9.5,4,2,1,0.24580510439320538,1.8,0.014057618882332522,0.15707885666726462,7.7,12,11,180,2,840,"(2, 12)",1290,1020,4700,"[310, 230, 450]",230,450
202304030110,18,37.400000000000006,40.67904504634238,1.087675001239101,3.1,182.1,6,0.2175787716126994,3.1,0.08288770053475934,17,False,0.6744941919993681,8,0.13917125342500017,3.8,14,5,18,0.0045044897647161805,36.7,0.981283422459893,0.07840751818769923,0.6999999999999997,17,2,3670,5,39150,"(5, 17)",77140,189000,1177480,"[9390, 8290, 4950]",4950,9390
202304020408,8,54.5875,88.79579200937074,1.6266689628462696,1.9,263.2,7,0.22644509050478756,6.6,0.12090680100755667,3,False,1.4945375973315977,1,0.19923216979627106,5.9,6,8,4,0.12305959145405404,1.9,0.03480650332035722,0.027212920708516497,-0.6999999999999993,5,7,190,8,280,"(5, 8)",430,300,980,"[140, 160, 230]",140,230
202304020407,16,99.8125,137.6374991296582,1.3789605423134197,2.6,463.8,9,0.18415351933900512,4.4,0.04408265497808391,1,True,0.8102754850916226,1,0.17123554382275358,21.5,14,9,1,0.18415351933900512,4.4,0.04408265497808391,0.01291797551625154,17.1,8,2,440,9,660,"(8, 9)",1460,1240,6710,"[300, 590, 320]",300,590
202304020412,18,69.12222222222222,89.31828450945764,1.2921790075311346,4.3,286.8,18,0.1539982806295927,5.3,0.07667577559877833,18,False,0.8161908873368413,17,0.05382945737330757,29.3,6,10,4,0.03692739069505623,4.3,0.06220864812731072,0.10016882325628512,24.0,7,3,430,10,1690,"(7, 10)",3430,4030,20530,"[630, 540, 870]",540,870
202304030203,18,85.55555555555556,100.92309956666902,1.1796206442857418,2.7,360.0,7,0.3284112091813701,4.2,0.049090909090909095,1,True,1.3793270785617546,1,0.15081714291363374,30.6,5,7,1,0.3284112091813701,4.2,0.049090909090909095,0.17759406626773638,26.400000000000002,4,18,420,7,560,"(4, 7)",1070,1530,5990,"[330, 630, 470]",330,630
202304030107,18,70.39999999999999,90.51968261751955,1.2857909462715846,3.0,338.5,17,0.09269230612013724,4.6,0.06534090909090909,1,True,0.42638460815263124,11,0.07466863710147308,6.3,17,17,1,0.09269230612013724,4.6,0.06534090909090909,0.01802366901866416,1.7000000000000002,18,15,460,17,10210,"(17, 18)",11770,10070,71170,"[2700, 330, 2530]",330,2700
202304030109,15,92.38666666666668,108.88360670699612,1.1785640789471363,2.8,308.9,1,0.2723488641790867,4.2,0.045461105498628945,1,True,1.1438652295521643,7,0.15965175053441882,3.6,7,1,1,0.2723488641790867,4.2,0.045461105498628945,0.11269711364466789,-0.6000000000000001,11,3,420,1,1540,"(1, 11)",2830,6170,27950,"[570, 1280, 1770]",570,1770
202304030206,18,84.81666666666666,97.71218389920953,1.1520398966304917,2.7,334.1,2,0.3403368776411855,2.7,0.031833366083709964,5,False,0.9189095696312009,16,0.08229536830339261,19.2,9,12,4,0.053764513998445125,9.7,0.11436431518962467,0.25804150933779285,16.5,11,10,970,12,2080,"(11, 12)",5490,171260,1086770,"[730, 39560, 22470]",730,39560
202304030111,16,38.662499999999994,34.21586133164949,0.8849883305955253,2.3,118.3,1,0.129133888870427,51.7,1.3372130617523443,16,False,6.676222054601077,16,0.09227613471431248,4.6,5,5,8,0.04073256586796342,16.0,0.4138376980278048,0.03685775415611453,-47.1,14,10,1600,5,12100,"(5, 14)",27060,32250,267360,"[3200, 2090, 1640]",1640,3200
202304030306,18,122.71111111111112,148.6880227340964,1.21169160141875,1.9,545.9,1,0.25128269451401125,3.4,0.027707352408547624,7,False,0.8543611613476382,2,0.12677140908341153,1.9,1,2,2,0.12677140908341153,1.9,0.015483520463600143,0.12451128543059972,-1.5,16,12,190,2,13250,"(2, 16)",16650,32130,144800,"[4100, 580, 9930]",580,9930
202304030211,17,44.405882352941184,52.74812165599164,1.1878633834307295,4.4,182.4,1,0.08345952700059828,5.7,0.12836137236720094,2,False,0.4757193039034102,7,0.07217392108611777,38.4,4,2,3,0.06954619566309728,6.8,0.15313286528016953,0.01128560591448051,32.699999999999996,1,16,680,2,1800,"(1, 2)",3440,7990,36190,"[700, 1480, 1570]",700,1570
202304030207,18,88.0888888888889,99.79732926338548,1.1329162000132054,2.8,323.8,16,0.13498120646255005,2.8,0.03178607467204843,1,True,0.3779473780951401,10,0.10019419625519302,11.8,11,16,1,0.13498120646255005,2.8,0.03178607467204843,0.03478701020735703,9.0,6,12,280,16,6310,"(6, 16)",9240,16190,78560,"[1840, 620, 4460]",620,4460
202304030210,9,30.88888888888889,31.640972031704575,1.0243480154148963,2.1,93.3,1,0.2431069466099858,4.0,0.12949640287769784,1,True,0.9724277864399432,2,0.21731099269966284,2.1,2,1,1,0.2431069466099858,4.0,0.12949640287769784,0.025795953910322966,-1.9,2,6,400,1,390,"(1, 2)",920,2110,8810,"[200, 970, 690]",200,970
202304030212,18,98.8388888888889,112.5335878691016,1.1385557763160183,2.9,357.4,14,0.2429685615302433,3.4,0.03439941543477038,5,False,0.8260931092028272,17,0.1668394337585666,6.6,11,7,3,0.07846516934089486,2.9,0.029340677870833564,0.07612912777167669,3.1999999999999997,8,11,290,7,2380,"(7, 8)",4080,25010,88150,"[1000, 1690, 6420]",1000,6420
202304030308,8,43.6125,61.526380811114564,1.4107510647432402,1.7,183.1,5,0.1910642955820372,1.7,0.03897965032960734,5,False,0.3248093024894632,1,0.17480634931252365,21.0,8,8,7,0.009057499080224723,26.4,0.6053310404127257,0.016257946269513546,19.3,3,6,2640,8,1960,"(3, 8)",6690,8330,84950,"[520, 2320, 790]",520,2320
202304030311,13,78.9923076923077,97.22137506346417,1.230770158559776,2.1,310.3,2,0.18900968620235767,3.4,0.04304216574155224,8,False,0.6426329330880161,4,0.18847506739807884,2.1,1,4,2,0.18847506739807884,2.1,0.02658486707566462,0.0005346188042788247,-1.2999999999999998,7,3,210,4,950,"(4, 7)",1280,4550,11990,"[420, 770, 1500]",420,1500
202304030312,14,75.75714285714285,141.21872132528057,1.8640977734809807,3.5,537.2,7,0.14111587686159102,3.8,0.050160286630209314,2,False,0.5362403320740459,8,0.0959093671642141,3.5,1,8,2,0.0959093671642141,3.5,0.04620026400150858,0.045206509697376926,-0.2999999999999998,7,14,350,8,640,"(7, 8)",1340,1600,5970,"[280, 490, 530]",280,530
202304030409,18,89.59999999999998,133.81146526099369,1.4934315319307334,3.3,506.9,18,0.12526511771370077,42.2,0.470982142857143,17,False,5.286187967518173,17,0.10031868462100807,5.6,2,14,6,0.03950242549404094,12.0,0.13392857142857145,0.024946433092692705,-36.6,17,7,1200,14,3860,"(14, 17)",8350,16190,113230,"[1300, 2370, 1520]",1300,2370
202304030401,9,45.77777777777778,67.36185452052553,1.4714968220503148,2.7,176.3,3,0.19129398007994272,8.2,0.179126213592233,3,False,1.5686106366555301,8,0.13943147263742747,14.9,4,7,5,0.08047029880013139,2.7,0.058980582524271845,0.05186250744251525,6.700000000000001,4,3,270,7,550,"(4, 7)",1010,870,3070,"[220, 320, 400]",220,400
202304030402,9,86.5,126.13732595865508,1.4582349821809837,1.4,382.5,8,0.224431202198511,17.2,0.19884393063583813,3,False,3.8602166778143894,6,0.1867554001854975,1.4,2,2,4,0.09753268379031244,13.3,0.15375722543352602,0.037675802013013515,-15.799999999999999,6,8,1330,2,800,"(2, 6)",3050,2000,22050,"[420, 1170, 430]",420,1170
202304030403,13,33.93076923076923,40.044067072318065,1.1801697391524255,1.6,154.3,1,0.07131305755700096,22.7,0.669009294944457,9,False,1.6188064065439216,2,0.06236608628703157,39.6,11,9,3,0.045306206664264,1.6,0.047154840172296535,0.008946971269969385,16.900000000000002,5,4,160,9,760,"(5, 9)",1010,3460,11790,"[370, 770, 1600]",370,1600
202304030510,17,50.53529411764706,73.50783071530944,1.4545840090330118,4.3,296.8,10,0.12390554063101954,10.6,0.2097543941333954,14,False,1.313398730688807,3,0.09275276921726919,11.0,4,8,8,0.03751011978109121,4.3,0.08508904667675474,0.03115277141375035,0.40000000000000036,6,1,430,8,3070,"(6, 8)",5890,18040,88190,"[1070, 1600, 3920]",1070,3920
202304030406,18,158.2388888888889,170.63535644549475,1.0783402085520855,2.9,603.7,12,0.10101946156349897,2.9,0.01832672120212056,2,False,0.292956438534147,1,0.08129087610712857,16.6,13,11,4,0.03798837702223624,6.4,0.040445177825369515,0.019728585456370407,13.700000000000001,12,18,640,11,1120,"(11, 12)",2390,2160,12240,"[480, 810, 390]",390,810
202304030410,18,69.17222222222222,83.21750244040193,1.2030479832360732,3.1,266.1,1,0.16146143454176745,3.1,0.044815677455626056,2,False,0.5005304470794791,6,0.06693729567526263,8.6,5,7,6,0.03311669964798787,3.2,0.04626134447032367,0.09452413886650482,5.5,1,15,320,7,710,"(1, 7)",1310,8710,34730,"[350, 2360, 1430]",350,2360
202304030407,18,124.0388888888889,130.26369246710073,1.0501842900559022,3.8,362.4,10,0.05245086020750549,8.1,0.0653021005956913,7,False,0.4248519676807944,4,0.04443172257555866,88.1,3,18,6,0.024758990569276197,4.9,0.03950373986652931,0.008019137631946824,80.0,13,4,490,18,8360,"(13, 18)",12490,155380,550980,"[2650, 5730, 18690]",2650,18690
202304030501,18,173.4888888888889,223.141632387538,1.2862012882591531,2.7,707.0,5,0.2100224653388533,12.9,0.0743563468681952,4,False,2.709289802871208,3,0.19248437165180515,9.8,1,3,2,0.19248437165180515,9.8,0.05648776738824132,0.017538093687048145,-3.0999999999999996,6,8,980,3,1640,"(3, 6)",4310,215810,1220350,"[730, 38690, 19020]",730,38690
202304030507,18,84.84444444444446,100.53193945047117,1.1848971386252494,2.4,309.1,13,0.046805876504666104,13.9,0.16382922996333155,13,False,0.6506016834148589,7,0.033794844754850506,5.4,3,15,5,0.026817961531296584,2.4,0.028287061288632787,0.013011031749815598,-8.5,4,7,240,15,3190,"(4, 15)",4290,3900,18710,"[1030, 350, 1210]",350,1210
202304030512,14,43.89285714285715,57.8057817747793,1.3169746864880554,3.4,213.1,10,0.19479868961221253,3.5,0.07973962571196093,1,True,0.6817954136427439,1,0.11002229337167811,3.4,2,10,1,0.19479868961221253,3.5,0.07973962571196093,0.08477639624053442,-0.10000000000000009,1,4,350,10,640,"(1, 10)",1500,10590,38380,"[330, 3370, 2140]",330,3370
202304030603,12,34.65833333333333,40.86878022365846,1.1791905811106074,3.0,135.1,6,0.07188727368154454,11.5,0.33181053137773503,9,False,0.8267036473377622,8,0.05128064689180139,3.0,2,5,4,0.039212225276329345,4.9,0.14138013945660016,0.020606626789743156,-8.5,8,3,490,5,720,"(5, 8)",1580,1090,6060,"[320, 480, 300]",300,480
202304030607,8,46.0625,57.107416018287104,1.2397810804512803,1.7,128.4,2,0.1270686672446512,5.2,0.11289009497964722,2,False,0.6607570696721863,8,0.09158665547709634,6.0,3,5,5,0.03718071646315078,1.7,0.03690637720488467,0.035482011767554875,0.7999999999999998,2,8,170,5,410,"(2, 5)",620,810,2150,"[190, 220, 450]",190,450
202304030604,18,104.97777777777777,123.55436315077979,1.1769573119782157,2.2,340.2,13,0.13468723174311698,16.3,0.1552709568162574,10,False,2.195401877412807,10,0.07432207257723691,18.6,7,15,3,0.043850325976767565,4.7,0.044771380186282815,0.06036515916588006,2.3000000000000007,7,8,470,15,610,"(7, 15)",1640,1580,8030,"[250, 610, 470]",250,610
202304030609,17,86.68235294117648,114.2533655701995,1.3180694996562103,3.1,390.6,1,0.19229115425417612,7.4,0.08536916395222584,10,False,1.4229545414809033,14,0.13790313533434811,30.0,16,15,8,0.057470207301917056,5.9,0.06806460369163952,0.054388018919828,22.6,13,9,590,15,1140,"(13, 15)",2510,7270,31150,"[540, 2430, 1130]",540,2430
202304030610,17,74.43529411764706,106.94136793809301,1.4367024300202158,2.5,405.5,9,0.1413014931887845,8.7,0.1168800379326695,2,False,1.229322990742425,10,0.10562959905719153,12.4,4,14,10,0.04100115629825294,5.5,0.07388967915283705,0.035671894131592954,3.700000000000001,9,5,550,14,2160,"(9, 14)",4410,2100,15910,"[610, 390, 470]",390,610
202304030611,12,35.35833333333333,35.32131620973203,0.9989530862992799,3.7,95.6,4,0.16239077414475925,4.4,0.12444025453688431,9,False,0.7145194062369408,2,0.13539490280616318,14.6,6,12,4,0.08154458598311888,3.7,0.10464294131510726,0.026995871338596072,10.2,6,11,370,12,16310,"(6, 12)",23930,27870,181860,"[4530, 450, 5110]",450,5110
202304030706,17,90.10000000000001,116.14598034370366,1.2890785831709617,1.9,412.4,15,0.21868805648837003,1.9,0.02108768035516093,4,False,0.41550730732790303,7,0.14047668525178345,4.3,5,5,6,0.04930827989117284,8.7,0.09655937846836846,0.07821137123658659,2.4,9,6,870,5,41650,"(5, 9)",68680,185300,1100660,"[7660, 1870, 15040]",1870,15040
202304030707,18,81.12777777777777,103.80139297238036,1.2794802941195964,3.7,383.3,4,0.18822746694526085,3.7,0.04560706704101898,2,False,0.6964416276974652,12,0.08210711585539474,31.8,18,8,18,0.0007860055860387431,3.9,0.04807231390810108,0.10612035108986612,28.1,4,14,390,8,630,"(4, 8)",1690,3310,13300,"[310, 790, 880]",310,880
202304030709,10,46.42999999999999,62.47468909708777,1.3455672861746237,3.1,188.5,1,0.1519538881258127,3.1,0.06676717639457248,2,False,0.4710570531900194,10,0.05759667600228986,188.5,6,6,5,0.024755552632026535,6.1,0.13138057290544908,0.09435721212352284,185.4,1,2,610,6,1120,"(1, 6)",2620,1210,10840,"[380, 320, 250]",250,380
202304030809,13,42.676923076923075,54.86372745032541,1.2855595833709994,2.4,174.3,9,0.211595118248605,2.4,0.0562364816149964,1,True,0.507828283796652,2,0.12406294097821015,11.0,8,9,1,0.211595118248605,2.4,0.0562364816149964,0.08753217727039485,8.6,8,5,240,9,3350,"(8, 9)",5250,19740,71170,"[1470, 1460, 3340]",1460,3340
202304030710,9,54.8111111111111,86.80821453705353,1.5837703848236,1.5,268.5,1,0.4338817296430678,4.5,0.08210014190147984,3,False,1.9524677833938051,3,0.2206340098298344,6.8,2,5,3,0.1675866347730706,1.5,0.027366713967159947,0.21324771981323343,2.3,3,1,150,5,480,"(3, 5)",660,340,1470,"[200, 160, 290]",160,290
202304030802,13,99.73076923076923,136.48846950454205,1.3685693047119527,2.0,371.4,11,0.18619464333955923,19.5,0.195526417277285,4,False,3.630795545121405,12,0.17293722661836475,2.9,1,12,2,0.17293722661836475,2.9,0.029078287697647514,0.013257416721194487,-16.6,1,6,290,12,990,"(1, 12)",1450,2830,7430,"[360, 490, 1040]",360,1040
202304030712,18,90.75,97.31998313628634,1.0723965083888303,2.6,298.1,13,0.12526624115967727,4.4,0.04848484848484849,2,False,0.5511714611025801,4,0.08197523413016522,2.6,4,15,5,0.03676986130332823,6.7,0.07382920110192838,0.04329100702951205,-1.8000000000000003,13,18,670,15,2030,"(13, 15)",4190,26210,118570,"[750, 4510, 2690]",750,4510
202304030801,15,119.10666666666665,141.43018705185895,1.1874246086297349,1.5,439.3,15,0.34871431152074617,1.5,0.012593753498264863,1,True,0.5230714672811192,2,0.2058743991067633,13.6,3,15,1,0.34871431152074617,1.5,0.012593753498264863,0.14283991241398286,12.1,14,2,150,15,34920,"(14, 15)",34160,109320,471880,"[11370, 540, 37050]",540,37050
202304030804,18,68.9388888888889,86.10475930611153,1.249001263204132,2.4,328.1,9,0.11883227363106598,99.6,1.444757837053751,16,False,11.83569445365417,8,0.0890926375701156,16.2,15,1,15,0.007382727653844476,328.1,4.759287613828673,0.029739636060950383,-83.39999999999999,6,13,32810,1,39910,"(1, 6)",84530,93110,1322360,"[13220, 31760, 410]",410,31760
202304030811,14,54.771428571428565,78.21562335150016,1.4280369417331797,2.5,271.2,1,0.3242062063723431,2.5,0.04564423578508086,7,False,0.8105155159308577,11,0.1263438604514043,8.5,5,3,3,0.11857832238266032,5.0,0.09128847157016172,0.1978623459209388,6.0,9,8,500,3,6240,"(3, 9)",9210,61230,221290,"[2040, 4060, 9000]",2040,9000
202304030812,17,55.11176470588236,50.38097213175999,0.9141600237377733,2.2,146.4,14,0.13771894844774346,2.2,0.039918881417440495,4,False,0.30298168658503566,10,0.06489787925087541,16.5,5,9,3,0.04789942619523386,4.1,0.07439427900523,0.07282106919686805,14.3,4,16,410,9,9920,"(4, 9)",14620,31770,158120,"[2910, 930, 5370]",930,5370
202304040106,11,93.52727272727272,110.52041522641046,1.1816918424285723,1.7,298.1,1,0.09459370479172527,6.8,0.07270606531881804,4,False,0.6432371925837318,8,0.049602635764283094,1.7,1,8,2,0.049602635764283094,1.7,0.01817651632970451,0.044991069027442175,-5.1,11,7,170,8,1560,"(8, 11)",2250,2010,7190,"[530, 220, 1440]",220,1440
202304040107,16,59.875,98.61972419348982,1.6470935147138175,3.3,392.3,3,0.05714956708762503,79.6,1.3294363256784967,1,True,4.549105540174952,5,0.050818554463093114,11.7,5,3,1,0.05714956708762503,79.6,1.3294363256784967,0.006331012624531916,-67.89999999999999,6,10,7960,3,11090,"(3, 6)",31450,22220,219490,"[3070, 5520, 420]",420,5520
202304040109,17,46.594117647058816,49.45336781489502,1.0613650458947297,3.0,157.3,10,0.08027836702589904,13.2,0.28329756343895973,9,False,1.0596744447418671,16,0.04868679329763181,3.0,2,4,6,0.03378967748275681,3.6,0.07726297184698903,0.03159157372826723,-10.2,16,5,360,4,760,"(4, 16)",1250,3240,13540,"[300, 870, 930]",300,930
202304040110,15,29.813333333333333,23.430836417808372,0.7859180372699588,2.1,95.8,6,0.12342942552883418,12.9,0.4326923076923077,1,True,1.592239589321961,3,0.09280772965692263,2.1,4,6,1,0.12342942552883418,12.9,0.4326923076923077,0.030621695871911547,-10.8,9,2,1290,6,2730,"(6, 9)",6390,49520,278610,"[1080, 8170, 5920]",1080,8170
202304040211,15,32.526666666666664,50.911315984151244,1.565217749051586,2.9,211.2,13,0.09747465865514995,2.9,0.08915761426521829,1,True,0.28267651009993483,5,0.06131142590203441,10.5,11,13,1,0.09747465865514995,2.9,0.08915761426521829,0.036163232753115546,7.6,2,10,290,13,4550,"(2, 13)",5740,4180,18600,"[870, 300, 430]",300,870
202304040111,18,67.41111111111111,80.28740205103523,1.1910114034272574,2.4,289.8,4,0.08249182202382138,7.5,0.11125762320751607,14,False,0.6186886651786604,18,0.07495245892291291,2.4,4,14,3,0.0520153441532131,49.4,0.7328168781935058,0.007539363100908469,-5.1,9,7,4940,14,16120,"(9, 14)",38900,62970,582350,"[4270, 7890, 1730]",1730,7890
202304040203,11,61.63636363636363,92.41706847468463,1.4993919664034379,2.2,300.9,8,0.06906544608914092,32.9,0.5337758112094395,5,False,2.272253176332736,5,0.06532577105824917,143.6,7,4,5,0.04444307716106943,2.2,0.035693215339233045,0.0037396750308917454,110.69999999999999,1,3,220,4,1630,"(1, 4)",2200,2400,9830,"[600, 310, 850]",310,850
202304040201,11,53.03636363636363,62.28102877646246,1.1743080502932588,2.9,162.8,5,0.10212971324218727,162.8,3.0695920466232436,8,False,16.62671731582809,1,0.0769649900230031,5.3,1,1,2,0.0769649900230031,5.3,0.09993143640726775,0.02516472321918417,-157.5,3,8,530,1,1610,"(1, 3)",2850,1730,9960,"[590, 410, 520]",410,590
202304040207,18,53.25555555555555,70.3230045384884,1.3204820380688413,2.7,253.1,14,0.11527837132122158,5.1,0.09576465679115376,1,True,0.58791969373823,7,0.04000309163978101,43.7,5,14,1,0.11527837132122158,5.1,0.09576465679115376,0.07527527968144057,38.6,11,16,510,14,3610,"(11, 14)",5650,13870,56890,"[1400, 1360, 3050]",1360,3050
202304040209,17,47.741176470588236,57.820801391276234,1.2111306353520157,3.3,195.7,5,0.07834383591302312,15.2,0.31838344011828484,14,False,1.1908263058779514,15,0.06563508793672305,37.7,17,14,10,0.015265696602575329,33.9,0.7100788565795958,0.012708747976300061,22.500000000000004,16,3,3390,14,7180,"(14, 16)",17770,10190,102320,"[1980, 1640, 540]",540,1980
202304040401,9,50.08888888888888,97.09721216961437,1.9384980246817423,3.4,298.4,8,0.14287637700283315,4.3,0.08584738243123337,1,True,0.6143684211121825,9,0.10473940289787621,3.4,3,8,1,0.14287637700283315,4.3,0.08584738243123337,0.038136974104956936,-0.8999999999999999,6,9,430,8,1280,"(6, 8)",2980,1420,9800,"[470, 220, 470]",220,470
202304040305,18,78.21111111111111,92.68743736748597,1.185092962505148,3.7,317.7,10,0.10280220333803237,7.7,0.09845148458587868,2,False,0.7915769657028493,7,0.06056298309692386,16.2,5,16,4,0.03357684030003824,8.9,0.11379457309276887,0.042239220241108516,8.5,10,17,890,16,3080,"(10, 16)",6440,30140,142280,"[1150, 3070, 3940]",1150,3940
202304040307,18,44.31111111111111,42.25024732108453,0.9534910378379157,3.3,163.9,9,0.10921310796010957,4.6,0.10381143430290872,7,False,0.502380296616504,6,0.07684237389593207,19.6,1,6,2,0.07684237389593207,19.6,0.4423269809428285,0.032370734064177495,15.000000000000002,13,17,1960,6,18310,"(6, 13)",37250,20650,238830,"[5390, 1900, 1390]",1390,5390
202304040311,18,32.87222222222222,29.87896772678569,0.9089427397027927,4.0,102.6,1,0.061579704787283786,6.7,0.20381950312658445,1,True,0.4125840220748014,11,0.052275138858816045,12.7,6,1,1,0.061579704787283786,6.7,0.20381950312658445,0.009304565928467741,5.999999999999999,6,12,670,1,15670,"(1, 6)",25580,39590,241960,"[5530, 1350, 3570]",1350,5530
202304040310,9,16.366666666666667,12.947972814305722,0.7911185018924066,2.5,37.9,5,0.12088519827966146,2.9,0.17718940936863542,7,False,0.35056707501101825,10,0.10769647884546726,5.2,6,4,4,0.0748098381622013,2.5,0.15274949083503053,0.013188719434194196,2.3000000000000003,2,8,250,4,1810,"(2, 4)",2380,5730,18500,"[650, 660, 1770]",650,1770
202304040309,15,58.99333333333333,76.4402331112042,1.2957435830806452,3.0,252.7,10,0.07961688884671636,28.0,0.4746299016838061,15,False,2.229272887708058,14,0.061279063242786716,3.0,2,9,8,0.016703869242728573,3.2,0.05424341733529213,0.018337825603929644,-25.0,14,8,320,9,540,"(9, 14)",1220,4960,20350,"[270, 1620, 1450]",270,1620
202304040402,11,76.67272727272727,103.29001975901728,1.34715463285415,1.4,297.8,3,0.11770055688183101,24.1,0.31432297842067825,2,False,2.8365834208521274,11,0.06665209496176613,36.3,11,9,6,0.04271779751665842,1.4,0.018259426132321555,0.051048461920064875,12.199999999999996,3,6,140,9,1340,"(3, 9)",1690,1690,6210,"[450, 190, 940]",190,940
